year,month,item,measure,unit,value,source_table_year
2023,6,乳液,受入,kg,6211.0,2023
2023,7,乳液,受入,kg,14193.0,2023
2023,8,乳液,受入,kg,15075.0,2023
2023,9,乳液,受入,kg,6074.0,2023
2023,10,乳液,受入,kg,1879.0,2023
2023,11,乳液,受入,kg,2504.0,2023
2023,12,乳液,受入,kg,2055.0,2023
2024,1,乳液,受入,kg,1388.0,2024
2024,2,乳液,受入,kg,3318.0,2024
2024,3,乳液,受入,kg,3252.0,2024
2024,4,乳液,受入,kg,3408.0,2024
2024,5,乳液,受入,kg,3644.0,2024
2024,6,乳液,受入,kg,6280.0,2024
2024,7,乳液,受入,kg,5952.0,2024
2024,8,乳液,受入,kg,12134.0,2024
2024,9,乳液,受入,kg,3468.0,2024
2024,10,乳液,受入,kg,5616.0,2024
2024,11,乳液,受入,kg,2086.0,2024
2024,12,乳液,受入,kg,1310.0,2024
2015,0,乳液,月末在庫,kg,704995.0,2019
2016,0,乳液,月末在庫,kg,709226.0,2020
2017,0,乳液,月末在庫,kg,640358.0,2021
2018,0,乳液,月末在庫,kg,1266776.0,2022
2019,0,乳液,月末在庫,kg,1499285.0,2023
2019,1,乳液,月末在庫,kg,1360548.0,2019
2019,2,乳液,月末在庫,kg,1426586.0,2019
2019,3,乳液,月末在庫,kg,1437055.0,2019
2019,4,乳液,月末在庫,kg,1447003.0,2019
2019,5,乳液,月末在庫,kg,1448537.0,2019
2019,6,乳液,月末在庫,kg,1402136.0,2019
2019,7,乳液,月末在庫,kg,1428036.0,2019
2019,8,乳液,月末在庫,kg,1463568.0,2019
2019,9,乳液,月末在庫,kg,1340776.0,2019
2019,10,乳液,月末在庫,kg,1361508.0,2019
2019,11,乳液,月末在庫,kg,1565859.0,2019
2019,12,乳液,月末在庫,kg,1499285.0,2019
2020,0,乳液,月末在庫,kg,1285244.0,2023
2020,1,乳液,月末在庫,kg,1468689.0,2020
2020,2,乳液,月末在庫,kg,1614170.0,2020
2020,3,乳液,月末在庫,kg,1646741.0,2020
2020,4,乳液,月末在庫,kg,1692640.0,2020
2020,5,乳液,月末在庫,kg,1565547.0,2020
2020,6,乳液,月末在庫,kg,1502488.0,2020
2020,7,乳液,月末在庫,kg,1496497.0,2020
2020,8,乳液,月末在庫,kg,1506233.0,2020
2020,9,乳液,月末在庫,kg,1448323.0,2020
2020,10,乳液,月末在庫,kg,1376696.0,2020
2020,11,乳液,月末在庫,kg,1394571.0,2020
2020,12,乳液,月末在庫,kg,1282938.0,2020
2021,0,乳液,月末在庫,kg,1283652.0,2023
2021,1,乳液,月末在庫,kg,1340432.0,2021
2021,2,乳液,月末在庫,kg,1268946.0,2021
2021,3,乳液,月末在庫,kg,1260121.0,2021
2021,4,乳液,月末在庫,kg,1229683.0,2021
2021,5,乳液,月末在庫,kg,1218485.0,2021
2021,6,乳液,月末在庫,kg,1226694.0,2021
2021,7,乳液,月末在庫,kg,1292519.0,2021
2021,8,乳液,月末在庫,kg,1268842.0,2021
2021,9,乳液,月末在庫,kg,1334713.0,2021
2021,10,乳液,月末在庫,kg,1306958.0,2021
2021,11,乳液,月末在庫,kg,1310735.0,2021
2021,12,乳液,月末在庫,kg,1284983.0,2021
2022,0,乳液,月末在庫,kg,1243008.0,2023
2022,1,乳液,月末在庫,kg,1373756.0,2022
2022,2,乳液,月末在庫,kg,1488146.0,2022
2022,3,乳液,月末在庫,kg,1584846.0,2022
2022,4,乳液,月末在庫,kg,1380688.0,2022
2022,5,乳液,月末在庫,kg,1324754.0,2022
2022,6,乳液,月末在庫,kg,1320270.0,2022
2022,7,乳液,月末在庫,kg,1374215.0,2022
2022,8,乳液,月末在庫,kg,1254946.0,2022
2022,9,乳液,月末在庫,kg,1315105.0,2022
2022,10,乳液,月末在庫,kg,1259865.0,2022
2022,11,乳液,月末在庫,kg,1352981.0,2022
2022,12,乳液,月末在庫,kg,1243008.0,2022
2023,0,乳液,月末在庫,kg,1327895.0,2023
2023,1,乳液,月末在庫,kg,1250680.0,2023
2023,2,乳液,月末在庫,kg,1284462.0,2023
2023,3,乳液,月末在庫,kg,1180402.0,2023
2023,4,乳液,月末在庫,kg,1200459.0,2023
2023,5,乳液,月末在庫,kg,1212973.0,2023
2023,6,乳液,月末在庫,kg,1273220.0,2023
2023,7,乳液,月末在庫,kg,1262760.0,2023
2023,8,乳液,月末在庫,kg,1316487.0,2023
2023,9,乳液,月末在庫,kg,1301301.0,2023
2023,10,乳液,月末在庫,kg,1332609.0,2023
2023,11,乳液,月末在庫,kg,1355224.0,2023
2023,12,乳液,月末在庫,kg,1327895.0,2023
2024,1,乳液,月末在庫,kg,1329792.0,2024
2024,2,乳液,月末在庫,kg,1244416.0,2024
2024,3,乳液,月末在庫,kg,1235015.0,2024
2024,4,乳液,月末在庫,kg,1284176.0,2024
2024,5,乳液,月末在庫,kg,1286260.0,2024
2024,6,乳液,月末在庫,kg,1245753.0,2024
2024,7,乳液,月末在庫,kg,1242664.0,2024
2024,8,乳液,月末在庫,kg,1257517.0,2024
2024,9,乳液,月末在庫,kg,1257570.0,2024
2024,10,乳液,月末在庫,kg,1282508.0,2024
2024,11,乳液,月末在庫,kg,1320516.0,2024
2024,12,乳液,月末在庫,kg,1149362.0,2024
2015,0,乳液,生産,kg,5260103.0,2019
2016,0,乳液,生産,kg,5176848.0,2020
2017,0,乳液,生産,kg,6575159.0,2021
2018,0,乳液,生産,kg,8082050.0,2022
2019,0,乳液,生産,kg,8242545.0,2023
2019,1,乳液,生産,kg,665661.0,2019
2019,2,乳液,生産,kg,652380.0,2019
2019,3,乳液,生産,kg,706153.0,2019
2019,4,乳液,生産,kg,744609.0,2019
2019,5,乳液,生産,kg,583317.0,2019
2019,6,乳液,生産,kg,630885.0,2019
2019,7,乳液,生産,kg,824975.0,2019
2019,8,乳液,生産,kg,699406.0,2019
2019,9,乳液,生産,kg,687428.0,2019
2019,10,乳液,生産,kg,735178.0,2019
2019,11,乳液,生産,kg,686811.0,2019
2019,12,乳液,生産,kg,625742.0,2019
2020,0,乳液,生産,kg,6438488.0,2023
2020,1,乳液,生産,kg,578047.0,2020
2020,2,乳液,生産,kg,611872.0,2020
2020,3,乳液,生産,kg,568733.0,2020
2020,4,乳液,生産,kg,583250.0,2020
2020,5,乳液,生産,kg,420221.0,2020
2020,6,乳液,生産,kg,546911.0,2020
2020,7,乳液,生産,kg,611689.0,2020
2020,8,乳液,生産,kg,465886.0,2020
2020,9,乳液,生産,kg,589286.0,2020
2020,10,乳液,生産,kg,560340.0,2020
2020,11,乳液,生産,kg,590366.0,2020
2020,12,乳液,生産,kg,468290.0,2020
2021,0,乳液,生産,kg,7135060.0,2023
2021,1,乳液,生産,kg,469825.0,2021
2021,2,乳液,生産,kg,568044.0,2021
2021,3,乳液,生産,kg,664115.0,2021
2021,4,乳液,生産,kg,629629.0,2021
2021,5,乳液,生産,kg,519816.0,2021
2021,6,乳液,生産,kg,698871.0,2021
2021,7,乳液,生産,kg,683871.0,2021
2021,8,乳液,生産,kg,538120.0,2021
2021,9,乳液,生産,kg,703630.0,2021
2021,10,乳液,生産,kg,618003.0,2021
2021,11,乳液,生産,kg,650326.0,2021
2021,12,乳液,生産,kg,612393.0,2021
2022,0,乳液,生産,kg,7413467.0,2023
2022,1,乳液,生産,kg,550243.0,2022
2022,2,乳液,生産,kg,652356.0,2022
2022,3,乳液,生産,kg,738192.0,2022
2022,4,乳液,生産,kg,636928.0,2022
2022,5,乳液,生産,kg,522846.0,2022
2022,6,乳液,生産,kg,575911.0,2022
2022,7,乳液,生産,kg,744708.0,2022
2022,8,乳液,生産,kg,489664.0,2022
2022,9,乳液,生産,kg,625704.0,2022
2022,10,乳液,生産,kg,564167.0,2022
2022,11,乳液,生産,kg,728086.0,2022
2022,12,乳液,生産,kg,584662.0,2022
2023,0,乳液,生産,kg,6586979.0,2023
2023,1,乳液,生産,kg,556538.0,2023
2023,2,乳液,生産,kg,548723.0,2023
2023,3,乳液,生産,kg,579376.0,2023
2023,4,乳液,生産,kg,510939.0,2023
2023,5,乳液,生産,kg,485152.0,2023
2023,6,乳液,生産,kg,584560.0,2023
2023,7,乳液,生産,kg,614981.0,2023
2023,8,乳液,生産,kg,551359.0,2023
2023,9,乳液,生産,kg,513133.0,2023
2023,10,乳液,生産,kg,512278.0,2023
2023,11,乳液,生産,kg,580916.0,2023
2023,12,乳液,生産,kg,549024.0,2023
2024,1,乳液,生産,kg,487866.0,2024
2024,2,乳液,生産,kg,438113.0,2024
2024,3,乳液,生産,kg,560097.0,2024
2024,4,乳液,生産,kg,528128.0,2024
2024,5,乳液,生産,kg,520939.0,2024
2024,6,乳液,生産,kg,529886.0,2024
2024,7,乳液,生産,kg,530636.0,2024
2024,8,乳液,生産,kg,537037.0,2024
2024,9,乳液,生産,kg,557833.0,2024
2024,10,乳液,生産,kg,594753.0,2024
2024,11,乳液,生産,kg,635956.0,2024
2024,12,乳液,生産,kg,415003.0,2024
2015,0,乳液,販売個数,十個,6421014.0,2019
2016,0,乳液,販売個数,十個,6521684.0,2020
2017,0,乳液,販売個数,十個,7315534.0,2021
2018,0,乳液,販売個数,十個,8718021.0,2022
2019,0,乳液,販売個数,十個,9469615.0,2023
2019,1,乳液,販売個数,十個,709056.0,2019
2019,2,乳液,販売個数,十個,707468.0,2019
2019,3,乳液,販売個数,十個,819246.0,2019
2019,4,乳液,販売個数,十個,839580.0,2019
2019,5,乳液,販売個数,十個,693029.0,2019
2019,6,乳液,販売個数,十個,793387.0,2019
2019,7,乳液,販売個数,十個,935026.0,2019
2019,8,乳液,販売個数,十個,801592.0,2019
2019,9,乳液,販売個数,十個,872309.0,2019
2019,10,乳液,販売個数,十個,794070.0,2019
2019,11,乳液,販売個数,十個,724125.0,2019
2019,12,乳液,販売個数,十個,780727.0,2019
2020,0,乳液,販売個数,十個,7023567.0,2023
2020,1,乳液,販売個数,十個,658166.0,2020
2020,2,乳液,販売個数,十個,606711.0,2020
2020,3,乳液,販売個数,十個,636183.0,2020
2020,4,乳液,販売個数,十個,630001.0,2020
2020,5,乳液,販売個数,十個,606767.0,2020
2020,6,乳液,販売個数,十個,602683.0,2020
2020,7,乳液,販売個数,十個,825464.0,2020
2020,8,乳液,販売個数,十個,547754.0,2020
2020,9,乳液,販売個数,十個,767727.0,2020
2020,10,乳液,販売個数,十個,648705.0,2020
2020,11,乳液,販売個数,十個,550251.0,2020
2020,12,乳液,販売個数,十個,682195.0,2020
2021,0,乳液,販売個数,十個,7056723.0,2023
2021,1,乳液,販売個数,十個,455567.0,2021
2021,2,乳液,販売個数,十個,559351.0,2021
2021,3,乳液,販売個数,十個,760881.0,2021
2021,4,乳液,販売個数,十個,672214.0,2021
2021,5,乳液,販売個数,十個,544352.0,2021
2021,6,乳液,販売個数,十個,673262.0,2021
2021,7,乳液,販売個数,十個,740702.0,2021
2021,8,乳液,販売個数,十個,613908.0,2021
2021,9,乳液,販売個数,十個,591141.0,2021
2021,10,乳液,販売個数,十個,715848.0,2021
2021,11,乳液,販売個数,十個,702028.0,2021
2021,12,乳液,販売個数,十個,660614.0,2021
2022,0,乳液,販売個数,十個,7128207.0,2023
2022,1,乳液,販売個数,十個,509127.0,2022
2022,2,乳液,販売個数,十個,531647.0,2022
2022,3,乳液,販売個数,十個,595841.0,2022
2022,4,乳液,販売個数,十個,650787.0,2022
2022,5,乳液,販売個数,十個,504864.0,2022
2022,6,乳液,販売個数,十個,578772.0,2022
2022,7,乳液,販売個数,十個,687290.0,2022
2022,8,乳液,販売個数,十個,580804.0,2022
2022,9,乳液,販売個数,十個,577918.0,2022
2022,10,乳液,販売個数,十個,638223.0,2022
2022,11,乳液,販売個数,十個,594606.0,2022
2022,12,乳液,販売個数,十個,678328.0,2022
2023,0,乳液,販売個数,十個,6862563.0,2023
2023,1,乳液,販売個数,十個,540391.0,2023
2023,2,乳液,販売個数,十個,572782.0,2023
2023,3,乳液,販売個数,十個,730765.0,2023
2023,4,乳液,販売個数,十個,536458.0,2023
2023,5,乳液,販売個数,十個,482182.0,2023
2023,6,乳液,販売個数,十個,602501.0,2023
2023,7,乳液,販売個数,十個,659000.0,2023
2023,8,乳液,販売個数,十個,514942.0,2023
2023,9,乳液,販売個数,十個,501209.0,2023
2023,10,乳液,販売個数,十個,496271.0,2023
2023,11,乳液,販売個数,十個,581810.0,2023
2023,12,乳液,販売個数,十個,644252.0,2023
2024,1,乳液,販売個数,十個,581175.0,2024
2024,2,乳液,販売個数,十個,547089.0,2024
2024,3,乳液,販売個数,十個,620464.0,2024
2024,4,乳液,販売個数,十個,520862.0,2024
2024,5,乳液,販売個数,十個,515676.0,2024
2024,6,乳液,販売個数,十個,647393.0,2024
2024,7,乳液,販売個数,十個,645816.0,2024
2024,8,乳液,販売個数,十個,537298.0,2024
2024,9,乳液,販売個数,十個,536534.0,2024
2024,10,乳液,販売個数,十個,605890.0,2024
2024,11,乳液,販売個数,十個,591728.0,2024
2024,12,乳液,販売個数,十個,599379.0,2024
2015,0,乳液,販売数量,kg,5675070.0,2019
2016,0,乳液,販売数量,kg,5950593.0,2020
2017,0,乳液,販売数量,kg,7281444.0,2021
2018,0,乳液,販売数量,kg,8221547.0,2022
2019,0,乳液,販売数量,kg,8755270.0,2023
2019,1,乳液,販売数量,kg,657629.0,2019
2019,2,乳液,販売数量,kg,643908.0,2019
2019,3,乳液,販売数量,kg,759000.0,2019
2019,4,乳液,販売数量,kg,733767.0,2019
2019,5,乳液,販売数量,kg,619426.0,2019
2019,6,乳液,販売数量,kg,743071.0,2019
2019,7,乳液,販売数量,kg,872043.0,2019
2019,8,乳液,販売数量,kg,744349.0,2019
2019,9,乳液,販売数量,kg,778695.0,2019
2019,10,乳液,販売数量,kg,777440.0,2019
2019,11,乳液,販売数量,kg,646889.0,2019
2019,12,乳液,販売数量,kg,779053.0,2019
2020,0,乳液,販売数量,kg,6972816.0,2023
2020,1,乳液,販売数量,kg,592284.0,2020
2020,2,乳液,販売数量,kg,526300.0,2020
2020,3,乳液,販売数量,kg,572022.0,2020
2020,4,乳液,販売数量,kg,636461.0,2020
2020,5,乳液,販売数量,kg,594844.0,2020
2020,6,乳液,販売数量,kg,608975.0,2020
2020,7,乳液,販売数量,kg,683202.0,2020
2020,8,乳液,販売数量,kg,536375.0,2020
2020,9,乳液,販売数量,kg,697983.0,2020
2020,10,乳液,販売数量,kg,636446.0,2020
2020,11,乳液,販売数量,kg,548412.0,2020
2020,12,乳液,販売数量,kg,610999.0,2020
2021,0,乳液,販売数量,kg,7364030.0,2023
2021,1,乳液,販売数量,kg,465633.0,2021
2021,2,乳液,販売数量,kg,662046.0,2021
2021,3,乳液,販売数量,kg,706375.0,2021
2021,4,乳液,販売数量,kg,694867.0,2021
2021,5,乳液,販売数量,kg,545499.0,2021
2021,6,乳液,販売数量,kg,707953.0,2021
2021,7,乳液,販売数量,kg,659443.0,2021
2021,8,乳液,販売数量,kg,587726.0,2021
2021,9,乳液,販売数量,kg,592096.0,2021
2021,10,乳液,販売数量,kg,643705.0,2021
2021,11,乳液,販売数量,kg,670076.0,2021
2021,12,乳液,販売数量,kg,646908.0,2021
2022,0,乳液,販売数量,kg,6971105.0,2023
2022,1,乳液,販売数量,kg,439959.0,2022
2022,2,乳液,販売数量,kg,480820.0,2022
2022,3,乳液,販売数量,kg,577132.0,2022
2022,4,乳液,販売数量,kg,680477.0,2022
2022,5,乳液,販売数量,kg,537711.0,2022
2022,6,乳液,販売数量,kg,526059.0,2022
2022,7,乳液,販売数量,kg,683553.0,2022
2022,8,乳液,販売数量,kg,616010.0,2022
2022,9,乳液,販売数量,kg,568299.0,2022
2022,10,乳液,販売数量,kg,605805.0,2022
2022,11,乳液,販売数量,kg,610932.0,2022
2022,12,乳液,販売数量,kg,644348.0,2022
2023,0,乳液,販売数量,kg,6221715.0,2023
2023,1,乳液,販売数量,kg,531824.0,2023
2023,2,乳液,販売数量,kg,517030.0,2023
2023,3,乳液,販売数量,kg,666528.0,2023
2023,4,乳液,販売数量,kg,472822.0,2023
2023,5,乳液,販売数量,kg,492129.0,2023
2023,6,乳液,販売数量,kg,485268.0,2023
2023,7,乳液,販売数量,kg,583577.0,2023
2023,8,乳液,販売数量,kg,455399.0,2023
2023,9,乳液,販売数量,kg,480558.0,2023
2023,10,乳液,販売数量,kg,443727.0,2023
2023,11,乳液,販売数量,kg,539152.0,2023
2023,12,乳液,販売数量,kg,553701.0,2023
2024,1,乳液,販売数量,kg,451242.0,2024
2024,2,乳液,販売数量,kg,474583.0,2024
2024,3,乳液,販売数量,kg,539507.0,2024
2024,4,乳液,販売数量,kg,442628.0,2024
2024,5,乳液,販売数量,kg,483482.0,2024
2024,6,乳液,販売数量,kg,534360.0,2024
2024,7,乳液,販売数量,kg,502492.0,2024
2024,8,乳液,販売数量,kg,499416.0,2024
2024,9,乳液,販売数量,kg,510760.0,2024
2024,10,乳液,販売数量,kg,541981.0,2024
2024,11,乳液,販売数量,kg,570470.0,2024
2024,12,乳液,販売数量,kg,504395.0,2024
2015,0,乳液,販売金額,千円,69423650.0,2019
2016,0,乳液,販売金額,千円,67294946.0,2020
2017,0,乳液,販売金額,千円,73243727.0,2021
2018,0,乳液,販売金額,千円,87476108.0,2022
2019,0,乳液,販売金額,千円,97604504.0,2023
2019,1,乳液,販売金額,千円,6645878.0,2019
2019,2,乳液,販売金額,千円,7655355.0,2019
2019,3,乳液,販売金額,千円,9121748.0,2019
2019,4,乳液,販売金額,千円,7859028.0,2019
2019,5,乳液,販売金額,千円,7580068.0,2019
2019,6,乳液,販売金額,千円,7778306.0,2019
2019,7,乳液,販売金額,千円,8506696.0,2019
2019,8,乳液,販売金額,千円,8263556.0,2019
2019,9,乳液,販売金額,千円,9977969.0,2019
2019,10,乳液,販売金額,千円,7772388.0,2019
2019,11,乳液,販売金額,千円,6950634.0,2019
2019,12,乳液,販売金額,千円,9492878.0,2019
2020,0,乳液,販売金額,千円,76091489.0,2023
2020,1,乳液,販売金額,千円,6441145.0,2020
2020,2,乳液,販売金額,千円,6132443.0,2020
2020,3,乳液,販売金額,千円,5782675.0,2020
2020,4,乳液,販売金額,千円,7060267.0,2020
2020,5,乳液,販売金額,千円,6684503.0,2020
2020,6,乳液,販売金額,千円,6492951.0,2020
2020,7,乳液,販売金額,千円,6509094.0,2020
2020,8,乳液,販売金額,千円,5544726.0,2020
2020,9,乳液,販売金額,千円,9442181.0,2020
2020,10,乳液,販売金額,千円,6767809.0,2020
2020,11,乳液,販売金額,千円,7236156.0,2020
2020,12,乳液,販売金額,千円,8071497.0,2020
2021,0,乳液,販売金額,千円,69320715.0,2023
2021,1,乳液,販売金額,千円,5305843.0,2021
2021,2,乳液,販売金額,千円,6767996.0,2021
2021,3,乳液,販売金額,千円,6490431.0,2021
2021,4,乳液,販売金額,千円,6943381.0,2021
2021,5,乳液,販売金額,千円,5656326.0,2021
2021,6,乳液,販売金額,千円,5750294.0,2021
2021,7,乳液,販売金額,千円,6290920.0,2021
2021,8,乳液,販売金額,千円,5777679.0,2021
2021,9,乳液,販売金額,千円,4983880.0,2021
2021,10,乳液,販売金額,千円,5435494.0,2021
2021,11,乳液,販売金額,千円,5747332.0,2021
2021,12,乳液,販売金額,千円,5721170.0,2021
2022,0,乳液,販売金額,千円,51770612.0,2023
2022,1,乳液,販売金額,千円,3207526.0,2022
2022,2,乳液,販売金額,千円,3609100.0,2022
2022,3,乳液,販売金額,千円,4590651.0,2022
2022,4,乳液,販売金額,千円,5086208.0,2022
2022,5,乳液,販売金額,千円,3911940.0,2022
2022,6,乳液,販売金額,千円,4163557.0,2022
2022,7,乳液,販売金額,千円,4321799.0,2022
2022,8,乳液,販売金額,千円,4494302.0,2022
2022,9,乳液,販売金額,千円,4304721.0,2022
2022,10,乳液,販売金額,千円,4199197.0,2022
2022,11,乳液,販売金額,千円,4682484.0,2022
2022,12,乳液,販売金額,千円,5199127.0,2022
2023,0,乳液,販売金額,千円,53297554.0,2023
2023,1,乳液,販売金額,千円,3539605.0,2023
2023,2,乳液,販売金額,千円,3681732.0,2023
2023,3,乳液,販売金額,千円,5547344.0,2023
2023,4,乳液,販売金額,千円,3713819.0,2023
2023,5,乳液,販売金額,千円,3731296.0,2023
2023,6,乳液,販売金額,千円,4512715.0,2023
2023,7,乳液,販売金額,千円,5748782.0,2023
2023,8,乳液,販売金額,千円,4295724.0,2023
2023,9,乳液,販売金額,千円,4151241.0,2023
2023,10,乳液,販売金額,千円,4260073.0,2023
2023,11,乳液,販売金額,千円,4580029.0,2023
2023,12,乳液,販売金額,千円,5535194.0,2023
2024,1,乳液,販売金額,千円,3854618.0,2024
2024,2,乳液,販売金額,千円,4724754.0,2024
2024,3,乳液,販売金額,千円,4904261.0,2024
2024,4,乳液,販売金額,千円,3783025.0,2024
2024,5,乳液,販売金額,千円,4148992.0,2024
2024,6,乳液,販売金額,千円,4548601.0,2024
2024,7,乳液,販売金額,千円,5482757.0,2024
2024,8,乳液,販売金額,千円,4603400.0,2024
2024,9,乳液,販売金額,千円,4495884.0,2024
2024,10,乳液,販売金額,千円,6526809.0,2024
2024,11,乳液,販売金額,千円,4607084.0,2024
2024,12,乳液,販売金額,千円,5982721.0,2024
2015,0,仕上用化粧品計,出荷その他,kg,265120.0,2019
2016,0,仕上用化粧品計,出荷その他,kg,240297.0,2020
2017,0,仕上用化粧品計,出荷その他,kg,238871.0,2020
2018,0,仕上用化粧品計,出荷その他,kg,225958.0,2020
2019,0,仕上用化粧品計,出荷その他,kg,219147.0,2020
2019,1,仕上用化粧品計,出荷その他,kg,15537.0,2019
2019,2,仕上用化粧品計,出荷その他,kg,9910.0,2019
2019,3,仕上用化粧品計,出荷その他,kg,12058.0,2019
2019,4,仕上用化粧品計,出荷その他,kg,14703.0,2019
2019,5,仕上用化粧品計,出荷その他,kg,15648.0,2019
2019,6,仕上用化粧品計,出荷その他,kg,26056.0,2019
2019,7,仕上用化粧品計,出荷その他,kg,14212.0,2019
2019,8,仕上用化粧品計,出荷その他,kg,15427.0,2019
2019,9,仕上用化粧品計,出荷その他,kg,20958.0,2019
2019,10,仕上用化粧品計,出荷その他,kg,15736.0,2019
2019,11,仕上用化粧品計,出荷その他,kg,35298.0,2019
2019,12,仕上用化粧品計,出荷その他,kg,23604.0,2019
2020,0,仕上用化粧品計,出荷その他,kg,299102.0,2020
2020,1,仕上用化粧品計,出荷その他,kg,20386.0,2020
2020,2,仕上用化粧品計,出荷その他,kg,19807.0,2020
2020,3,仕上用化粧品計,出荷その他,kg,20246.0,2020
2020,4,仕上用化粧品計,出荷その他,kg,13005.0,2020
2020,5,仕上用化粧品計,出荷その他,kg,16751.0,2020
2020,6,仕上用化粧品計,出荷その他,kg,42187.0,2020
2020,7,仕上用化粧品計,出荷その他,kg,19687.0,2020
2020,8,仕上用化粧品計,出荷その他,kg,13734.0,2020
2020,9,仕上用化粧品計,出荷その他,kg,21590.0,2020
2020,10,仕上用化粧品計,出荷その他,kg,25282.0,2020
2020,11,仕上用化粧品計,出荷その他,kg,48236.0,2020
2020,12,仕上用化粧品計,出荷その他,kg,38191.0,2020
2015,0,仕上用化粧品計,受入,kg,538676.0,2019
2016,0,仕上用化粧品計,受入,kg,780716.0,2020
2017,0,仕上用化粧品計,受入,kg,793257.0,2020
2018,0,仕上用化粧品計,受入,kg,862221.0,2020
2019,0,仕上用化粧品計,受入,kg,889496.0,2020
2019,1,仕上用化粧品計,受入,kg,70821.0,2019
2019,2,仕上用化粧品計,受入,kg,65526.0,2019
2019,3,仕上用化粧品計,受入,kg,52348.0,2019
2019,4,仕上用化粧品計,受入,kg,80160.0,2019
2019,5,仕上用化粧品計,受入,kg,77864.0,2019
2019,6,仕上用化粧品計,受入,kg,73453.0,2019
2019,7,仕上用化粧品計,受入,kg,71716.0,2019
2019,8,仕上用化粧品計,受入,kg,83969.0,2019
2019,9,仕上用化粧品計,受入,kg,72729.0,2019
2019,10,仕上用化粧品計,受入,kg,76833.0,2019
2019,11,仕上用化粧品計,受入,kg,87333.0,2019
2019,12,仕上用化粧品計,受入,kg,76744.0,2019
2020,0,仕上用化粧品計,受入,kg,824954.0,2020
2020,1,仕上用化粧品計,受入,kg,77566.0,2020
2020,2,仕上用化粧品計,受入,kg,65235.0,2020
2020,3,仕上用化粧品計,受入,kg,76309.0,2020
2020,4,仕上用化粧品計,受入,kg,100141.0,2020
2020,5,仕上用化粧品計,受入,kg,134852.0,2020
2020,6,仕上用化粧品計,受入,kg,71430.0,2020
2020,7,仕上用化粧品計,受入,kg,95169.0,2020
2020,8,仕上用化粧品計,受入,kg,41720.0,2020
2020,9,仕上用化粧品計,受入,kg,40364.0,2020
2020,10,仕上用化粧品計,受入,kg,52875.0,2020
2020,11,仕上用化粧品計,受入,kg,41797.0,2020
2020,12,仕上用化粧品計,受入,kg,27496.0,2020
2015,0,仕上用化粧品計,月末在庫,kg,859116.0,2019
2016,0,仕上用化粧品計,月末在庫,kg,881353.0,2020
2017,0,仕上用化粧品計,月末在庫,kg,1084160.0,2020
2018,0,仕上用化粧品計,月末在庫,kg,1242086.0,2020
2019,0,仕上用化粧品計,月末在庫,kg,1247728.0,2020
2019,1,仕上用化粧品計,月末在庫,kg,1298783.0,2019
2019,2,仕上用化粧品計,月末在庫,kg,1341740.0,2019
2019,3,仕上用化粧品計,月末在庫,kg,1330894.0,2019
2019,4,仕上用化粧品計,月末在庫,kg,1325875.0,2019
2019,5,仕上用化粧品計,月末在庫,kg,1323924.0,2019
2019,6,仕上用化粧品計,月末在庫,kg,1330579.0,2019
2019,7,仕上用化粧品計,月末在庫,kg,1367889.0,2019
2019,8,仕上用化粧品計,月末在庫,kg,1366782.0,2019
2019,9,仕上用化粧品計,月末在庫,kg,1337358.0,2019
2019,10,仕上用化粧品計,月末在庫,kg,1313931.0,2019
2019,11,仕上用化粧品計,月末在庫,kg,1296250.0,2019
2019,12,仕上用化粧品計,月末在庫,kg,1247728.0,2019
2020,0,仕上用化粧品計,月末在庫,kg,1215328.0,2020
2020,1,仕上用化粧品計,月末在庫,kg,1287053.0,2020
2020,2,仕上用化粧品計,月末在庫,kg,1307114.0,2020
2020,3,仕上用化粧品計,月末在庫,kg,1383295.0,2020
2020,4,仕上用化粧品計,月末在庫,kg,1457240.0,2020
2020,5,仕上用化粧品計,月末在庫,kg,1559795.0,2020
2020,6,仕上用化粧品計,月末在庫,kg,1551990.0,2020
2020,7,仕上用化粧品計,月末在庫,kg,1559219.0,2020
2020,8,仕上用化粧品計,月末在庫,kg,1503904.0,2020
2020,9,仕上用化粧品計,月末在庫,kg,1432372.0,2020
2020,10,仕上用化粧品計,月末在庫,kg,1393760.0,2020
2020,11,仕上用化粧品計,月末在庫,kg,1288940.0,2020
2020,12,仕上用化粧品計,月末在庫,kg,1215328.0,2020
2015,0,仕上用化粧品計,生産,kg,4347502.0,2019
2016,0,仕上用化粧品計,生産,kg,4652386.0,2020
2017,0,仕上用化粧品計,生産,kg,5103296.0,2020
2018,0,仕上用化粧品計,生産,kg,5403182.0,2020
2019,0,仕上用化粧品計,生産,kg,5330993.0,2020
2019,1,仕上用化粧品計,生産,kg,431442.0,2019
2019,2,仕上用化粧品計,生産,kg,459150.0,2019
2019,3,仕上用化粧品計,生産,kg,472044.0,2019
2019,4,仕上用化粧品計,生産,kg,429773.0,2019
2019,5,仕上用化粧品計,生産,kg,453236.0,2019
2019,6,仕上用化粧品計,生産,kg,482314.0,2019
2019,7,仕上用化粧品計,生産,kg,527678.0,2019
2019,8,仕上用化粧品計,生産,kg,440817.0,2019
2019,9,仕上用化粧品計,生産,kg,424799.0,2019
2019,10,仕上用化粧品計,生産,kg,424073.0,2019
2019,11,仕上用化粧品計,生産,kg,410143.0,2019
