flow,year,hs_code,hs_name,country_code,country,value_1000jpy
export,2021,330410000,330410000,50208,ベルギー,2691.0
export,2021,330410000,330410000,50129,マカオ,219.0
export,2021,330410000,330410000,50113,マレーシア,38787.0
export,2021,330410000,330410000,50122,ミャンマー,942.0
export,2021,330410000,330410000,50107,モンゴル,800.0
export,2021,330410000,330410000,50121,ラオス,244.0
export,2021,330410000,330410000,50237,リトアニア,229.0
export,2021,330410000,330410000,50224,ロシア,2239.0
export,2021,330410000,330410000,50105,中華人民共和国,5198419.0
export,2021,330410000,330410000,50106,台湾,580636.0
export,2021,330410000,330410000,50103,大韓民国,307378.0
export,2021,330410000,330410000,50205,英国,95856.0
export,2021,330410000,330410000,50108,香港,2242858.0
export,2021,330420000,330420000,50304,アメリカ合衆国,3647594.0
export,2021,330420000,330420000,50147,アラブ首長国連邦,43884.0
export,2021,330420000,330420000,50123,インド,633.0
export,2021,330420000,330420000,50118,インドネシア,298997.0
export,2021,330420000,330420000,50238,ウクライナ,2420.0
export,2021,330420000,330420000,50207,オランダ,22297.0
export,2021,330420000,330420000,50601,オーストラリア,105920.0
export,2021,330420000,330420000,50153,カザフスタン,286.0
export,2021,330420000,330420000,50302,カナダ,458484.0
export,2021,330420000,330420000,50120,カンボジア,54262.0
export,2021,330420000,330420000,50112,シンガポール,1266542.0
export,2021,330420000,330420000,50215,スイス,78880.0
export,2021,330420000,330420000,50203,スウェーデン,17119.0
export,2021,330420000,330420000,50111,タイ,225361.0
export,2021,330420000,330420000,50245,チェコ,132459.0
export,2021,330420000,330420000,50234,トルコ,563.0
export,2021,330420000,330420000,50213,ドイツ,689523.0
export,2021,330420000,330420000,50606,ニュージーランド,20883.0
export,2021,330420000,330420000,50127,バングラデシュ,773.0
export,2021,330420000,330420000,50117,フィリピン,69022.0
export,2021,330420000,330420000,50222,フィンランド,1991.0
export,2021,330420000,330420000,50210,フランス,1224982.0
export,2021,330420000,330420000,50110,ベトナム,112344.0
export,2021,330420000,330420000,50208,ベルギー,577037.0
export,2021,330420000,330420000,50129,マカオ,28304.0
export,2021,330420000,330420000,50113,マレーシア,115286.0
export,2021,330420000,330420000,50122,ミャンマー,78939.0
export,2021,330420000,330420000,50107,モンゴル,6744.0
export,2021,330420000,330420000,50224,ロシア,7667.0
export,2021,330420000,330420000,50105,中華人民共和国,9792287.0
export,2021,330420000,330420000,50106,台湾,3489166.0
export,2021,330420000,330420000,50103,大韓民国,2426561.0
export,2021,330420000,330420000,50205,英国,430397.0
export,2021,330420000,330420000,50108,香港,8089169.0
export,2021,330430000,330430000,50304,アメリカ合衆国,39175.0
export,2021,330430000,330430000,50147,アラブ首長国連邦,201.0
export,2021,330430000,330430000,50220,イタリア,5963.0
export,2021,330430000,330430000,50601,オーストラリア,266.0
export,2021,330430000,330430000,50112,シンガポール,6443.0
export,2021,330430000,330430000,50246,スロバキア,610.0
export,2021,330430000,330430000,50111,タイ,3800.0
export,2021,330430000,330430000,50245,チェコ,16495.0
export,2021,330430000,330430000,50213,ドイツ,6497.0
export,2021,330430000,330430000,50227,ハンガリー,1479.0
export,2021,330430000,330430000,50223,ポーランド,8535.0
export,2021,330430000,330430000,50224,ロシア,8669.0
export,2021,330430000,330430000,50105,中華人民共和国,136219.0
export,2021,330430000,330430000,50106,台湾,203615.0
export,2021,330430000,330430000,50103,大韓民国,11838.0
export,2021,330430000,330430000,50205,英国,560.0
export,2021,330430000,330430000,50108,香港,88714.0
export,2021,330491000,330491000,50304,アメリカ合衆国,386321.0
export,2021,330491000,330491000,50147,アラブ首長国連邦,2507.0
export,2021,330491000,330491000,50220,イタリア,490.0
export,2021,330491000,330491000,50123,インド,2915.0
export,2021,330491000,330491000,50118,インドネシア,19269.0
export,2021,330491000,330491000,50207,オランダ,4142.0
export,2021,330491000,330491000,50601,オーストラリア,21042.0
export,2021,330491000,330491000,50153,カザフスタン,734.0
export,2021,330491000,330491000,50302,カナダ,24529.0
export,2021,330491000,330491000,50120,カンボジア,6538.0
export,2021,330491000,330491000,50112,シンガポール,707652.0
export,2021,330491000,330491000,50215,スイス,35444.0
export,2021,330491000,330491000,50111,タイ,290967.0
export,2021,330491000,330491000,50245,チェコ,21319.0
export,2021,330491000,330491000,50213,ドイツ,266273.0
export,2021,330491000,330491000,50606,ニュージーランド,10811.0
export,2021,330491000,330491000,50127,バングラデシュ,257.0
export,2021,330491000,330491000,50117,フィリピン,180660.0
export,2021,330491000,330491000,50210,フランス,174946.0
export,2021,330491000,330491000,50110,ベトナム,123011.0
export,2021,330491000,330491000,50208,ベルギー,106424.0
export,2021,330491000,330491000,50129,マカオ,15631.0
export,2021,330491000,330491000,50113,マレーシア,41731.0
export,2021,330491000,330491000,50122,ミャンマー,2975.0
export,2021,330491000,330491000,50107,モンゴル,3767.0
export,2021,330491000,330491000,50121,ラオス,837.0
export,2021,330491000,330491000,50224,ロシア,907.0
export,2021,330491000,330491000,50105,中華人民共和国,7546376.0
export,2021,330491000,330491000,50106,台湾,673767.0
export,2021,330491000,330491000,50103,大韓民国,1804986.0
export,2021,330491000,330491000,50205,英国,86306.0
export,2021,330491000,330491000,50108,香港,5879162.0
export,2021,330499100,330499100,50304,アメリカ合衆国,307173.0
export,2021,330499100,330499100,50147,アラブ首長国連邦,66556.0
export,2021,330499100,330499100,50143,イスラエル,1966.0
export,2021,330499100,330499100,50123,インド,1626.0
export,2021,330499100,330499100,50118,インドネシア,63003.0
export,2021,330499100,330499100,50238,ウクライナ,1161.0
export,2021,330499100,330499100,50207,オランダ,73972.0
export,2021,330499100,330499100,50601,オーストラリア,27896.0
export,2021,330499100,330499100,50153,カザフスタン,1508.0
export,2021,330499100,330499100,50140,カタール,277.0
export,2021,330499100,330499100,50302,カナダ,21134.0
export,2021,330499100,330499100,50120,カンボジア,9198.0
export,2021,330499100,330499100,50112,シンガポール,8448738.0
export,2021,330499100,330499100,50215,スイス,40960.0
export,2021,330499100,330499100,50111,タイ,231036.0
export,2021,330499100,330499100,50245,チェコ,302.0
export,2021,330499100,330499100,50213,ドイツ,269718.0
export,2021,330499100,330499100,50606,ニュージーランド,9961.0
export,2021,330499100,330499100,50127,バングラデシュ,1219.0
export,2021,330499100,330499100,50117,フィリピン,734.0
export,2021,330499100,330499100,50210,フランス,613964.0
export,2021,330499100,330499100,50410,ブラジル,14127.0
export,2021,330499100,330499100,50110,ベトナム,395212.0
export,2021,330499100,330499100,50208,ベルギー,3261.0
export,2021,330499100,330499100,50129,マカオ,15315.0
export,2021,330499100,330499100,50113,マレーシア,62155.0
export,2021,330499100,330499100,50122,ミャンマー,7827.0
export,2021,330499100,330499100,50240,モルドバ,271.0
export,2021,330499100,330499100,50107,モンゴル,8051.0
export,2021,330499100,330499100,50121,ラオス,218.0
export,2021,330499100,330499100,50231,ルーマニア,300.0
export,2021,330499100,330499100,50224,ロシア,2360.0
export,2021,330499100,330499100,50105,中華人民共和国,15723542.0
export,2021,330499100,330499100,50106,台湾,1149502.0
export,2021,330499100,330499100,50103,大韓民国,6533477.0
export,2021,330499100,330499100,50205,英国,188426.0
export,2021,330499100,330499100,50108,香港,9333555.0
export,2021,330499200,330499200,50150,アゼルバイジャン,841.0
export,2021,330499200,330499200,50304,アメリカ合衆国,2864375.0
export,2021,330499200,330499200,50147,アラブ首長国連邦,25644.0
export,2021,330499200,330499200,50149,イエメン,355.0
export,2021,330499200,330499200,50143,イスラエル,16059.0
export,2021,330499200,330499200,50220,イタリア,2408.0
export,2021,330499200,330499200,50134,イラク,5662.0
export,2021,330499200,330499200,50133,イラン,2440.0
export,2021,330499200,330499200,50123,インド,30800.0
export,2021,330499200,330499200,50118,インドネシア,613123.0
export,2021,330499200,330499200,50238,ウクライナ,29856.0
export,2021,330499200,330499200,50152,ウズベキスタン,742.0
export,2021,330499200,330499200,50207,オランダ,94396.0
export,2021,330499200,330499200,50601,オーストラリア,182336.0
export,2021,330499200,330499200,50153,カザフスタン,9814.0
export,2021,330499200,330499200,50140,カタール,861.0
export,2021,330499200,330499200,50302,カナダ,360909.0
export,2021,330499200,330499200,50120,カンボジア,73362.0
export,2021,330499200,330499200,50233,キプロス,225.0
export,2021,330499200,330499200,50154,キルギス,3423.0
export,2021,330499200,330499200,50138,クウェート,210.0
export,2021,330499200,330499200,50306,グアテマラ,1873.0
export,2021,330499200,330499200,50137,サウジアラビア,2751.0
export,2021,330499200,330499200,50112,シンガポール,13127537.0
export,2021,330499200,330499200,50215,スイス,340736.0
export,2021,330499200,330499200,50111,タイ,810604.0
export,2021,330499200,330499200,50204,デンマーク,27080.0
export,2021,330499200,330499200,50234,トルコ,10741.0
export,2021,330499200,330499200,50213,ドイツ,1671905.0
export,2021,330499200,330499200,50524,ナイジェリア,400.0
export,2021,330499200,330499200,50606,ニュージーランド,146656.0
export,2021,330499200,330499200,50131,ネパール,664.0
export,2021,330499200,330499200,50202,ノルウェー,7557.0
export,2021,330499200,330499200,50127,バングラデシュ,2658.0
export,2021,330499200,330499200,50411,パラグアイ,351.0
export,2021,330499200,330499200,50117,フィリピン,41196.0
export,2021,330499200,330499200,50222,フィンランド,9934.0
export,2021,330499200,330499200,50210,フランス,1083397.0
export,2021,330499200,330499200,50410,ブラジル,236.0
export,2021,330499200,330499200,50110,ベトナム,3474413.0
export,2021,330499200,330499200,50208,ベルギー,370861.0
export,2021,330499200,330499200,50223,ポーランド,6872.0
export,2021,330499200,330499200,50129,マカオ,316789.0
export,2021,330499200,330499200,50113,マレーシア,341237.0
export,2021,330499200,330499200,50122,ミャンマー,6817.0
export,2021,330499200,330499200,50305,メキシコ,715.0
export,2021,330499200,330499200,50107,モンゴル,49828.0
export,2021,330499200,330499200,50121,ラオス,21484.0
export,2021,330499200,330499200,50236,ラトビア,499.0
export,2021,330499200,330499200,50237,リトアニア,877.0
export,2021,330499200,330499200,50224,ロシア,172835.0
export,2021,330499200,330499200,50105,中華人民共和国,65263031.0
export,2021,330499200,330499200,50551,南アフリカ共和国,314.0
export,2021,330499200,330499200,50106,台湾,3991869.0
export,2021,330499200,330499200,50103,大韓民国,10837820.0
export,2021,330499200,330499200,50205,英国,385198.0
export,2021,330499200,330499200,50108,香港,17660558.0
export,2021,330499900,330499900,50201,アイスランド,2968.0
export,2021,330499900,330499900,50150,アゼルバイジャン,827.0
export,2021,330499900,330499900,50304,アメリカ合衆国,8366298.0
export,2021,330499900,330499900,50147,アラブ首長国連邦,138185.0
export,2021,330499900,330499900,50143,イスラエル,9496.0
export,2021,330499900,330499900,50220,イタリア,7224.0
export,2021,330499900,330499900,50134,イラク,12485.0
export,2021,330499900,330499900,50123,インド,22314.0
export,2021,330499900,330499900,50118,インドネシア,1039439.0
export,2021,330499900,330499900,50238,ウクライナ,53973.0
export,2021,330499900,330499900,50152,ウズベキスタン,1369.0
export,2021,330499900,330499900,50235,エストニア,9191.0
export,2021,330499900,330499900,50207,オランダ,216524.0
export,2021,330499900,330499900,50601,オーストラリア,556435.0
export,2021,330499900,330499900,50153,カザフスタン,50218.0
export,2021,330499900,330499900,50140,カタール,3105.0
export,2021,330499900,330499900,50302,カナダ,1117117.0
export,2021,330499900,330499900,50120,カンボジア,227275.0
export,2021,330499900,330499900,50233,キプロス,539.0
export,2021,330499900,330499900,50154,キルギス,4424.0
export,2021,330499900,330499900,50230,ギリシャ,398.0
export,2021,330499900,330499900,50138,クウェート,4627.0
export,2021,330499900,330499900,50137,サウジアラビア,25068.0
export,2021,330499900,330499900,50112,シンガポール,49389868.0
export,2021,330499900,330499900,50157,ジョージア,444.0
export,2021,330499900,330499900,50215,スイス,2062072.0
export,2021,330499900,330499900,50218,スペイン,122537.0
export,2021,330499900,330499900,50125,スリランカ,747.0
export,2021,330499900,330499900,50111,タイ,3258257.0
export,2021,330499900,330499900,50245,チェコ,67133.0
export,2021,330499900,330499900,50234,トルコ,24005.0
export,2021,330499900,330499900,50213,ドイツ,2957981.0
export,2021,330499900,330499900,50524,ナイジェリア,3642.0
export,2021,330499900,330499900,50606,ニュージーランド,340328.0
export,2021,330499900,330499900,50131,ネパール,4079.0
export,2021,330499900,330499900,50202,ノルウェー,96676.0
export,2021,330499900,330499900,50227,ハンガリー,691.0
export,2021,330499900,330499900,50127,バングラデシュ,4279.0
export,2021,330499900,330499900,50411,パラグアイ,1464.0
export,2021,330499900,330499900,50117,フィリピン,137327.0
export,2021,330499900,330499900,50222,フィンランド,24601.0
export,2021,330499900,330499900,50210,フランス,1161196.0
export,2021,330499900,330499900,50410,ブラジル,135497.0
export,2021,330499900,330499900,50116,ブルネイ,271.0
export,2021,330499900,330499900,50110,ベトナム,7999818.0
export,2021,330499900,330499900,50208,ベルギー,1264356.0
export,2021,330499900,330499900,50407,ペルー,210.0
export,2021,330499900,330499900,50223,ポーランド,58224.0
export,2021,330499900,330499900,50129,マカオ,752046.0
export,2021,330499900,330499900,50113,マレーシア,1336995.0
export,2021,330499900,330499900,50122,ミャンマー,24056.0
export,2021,330499900,330499900,50305,メキシコ,9464.0
export,2021,330499900,330499900,50126,モルディブ,1274.0
export,2021,330499900,330499900,50107,モンゴル,158423.0
export,2021,330499900,330499900,50144,ヨルダン,619.0
export,2021,330499900,330499900,50121,ラオス,78824.0
export,2021,330499900,330499900,50236,ラトビア,3679.0
export,2021,330499900,330499900,50237,リトアニア,8489.0
export,2021,330499900,330499900,50231,ルーマニア,390.0
export,2021,330499900,330499900,50224,ロシア,456239.0
export,2021,330499900,330499900,50105,中華人民共和国,226755145.0
export,2021,330499900,330499900,50551,南アフリカ共和国,783.0
export,2021,330499900,330499900,50106,台湾,15110537.0
export,2021,330499900,330499900,50103,大韓民国,46892676.0
export,2021,330499900,330499900,50205,英国,756148.0
export,2021,330499900,330499900,50108,香港,79389992.0
export,2022,330410000,330410000,50304,アメリカ合衆国,993096.0
export,2022,330410000,330410000,50151,アルメニア,339.0
export,2022,330410000,330410000,50123,インド,6729.0
export,2022,330410000,330410000,50118,インドネシア,21380.0
export,2022,330410000,330410000,50207,オランダ,4156.0
export,2022,330410000,330410000,50601,オーストラリア,31635.0
export,2022,330410000,330410000,50153,カザフスタン,1437.0
export,2022,330410000,330410000,50302,カナダ,30214.0
export,2022,330410000,330410000,50112,シンガポール,1128588.0
export,2022,330410000,330410000,50215,スイス,114265.0
export,2022,330410000,330410000,50111,タイ,104090.0
export,2022,330410000,330410000,50245,チェコ,12609.0
export,2022,330410000,330410000,50213,ドイツ,302442.0
export,2022,330410000,330410000,50606,ニュージーランド,24209.0
export,2022,330410000,330410000,50131,ネパール,481.0
export,2022,330410000,330410000,50117,フィリピン,10038.0
export,2022,330410000,330410000,50222,フィンランド,293.0
export,2022,330410000,330410000,50210,フランス,542023.0
export,2022,330410000,330410000,50110,ベトナム,225272.0
export,2022,330410000,330410000,50208,ベルギー,7847.0
export,2022,330410000,330410000,50129,マカオ,2889.0
export,2022,330410000,330410000,50113,マレーシア,58732.0
export,2022,330410000,330410000,50122,ミャンマー,838.0
export,2022,330410000,330410000,50107,モンゴル,5576.0
export,2022,330410000,330410000,50121,ラオス,3771.0
export,2022,330410000,330410000,50224,ロシア,539.0
export,2022,330410000,330410000,50105,中華人民共和国,4118250.0
export,2022,330410000,330410000,50106,台湾,434253.0
export,2022,330410000,330410000,50103,大韓民国,239963.0
export,2022,330410000,330410000,50205,英国,67864.0
export,2022,330410000,330410000,50108,香港,860144.0
export,2022,330420000,330420000,50304,アメリカ合衆国,5160880.0
export,2022,330420000,330420000,50147,アラブ首長国連邦,5200.0
export,2022,330420000,330420000,50151,アルメニア,204.0
export,2022,330420000,330420000,50220,イタリア,9887.0
export,2022,330420000,330420000,50123,インド,250.0
export,2022,330420000,330420000,50118,インドネシア,203549.0
export,2022,330420000,330420000,50207,オランダ,21664.0
export,2022,330420000,330420000,50601,オーストラリア,160982.0
export,2022,330420000,330420000,50153,カザフスタン,659.0
export,2022,330420000,330420000,50302,カナダ,448596.0
export,2022,330420000,330420000,50120,カンボジア,82163.0
export,2022,330420000,330420000,50112,シンガポール,1480477.0
export,2022,330420000,330420000,50215,スイス,241113.0
export,2022,330420000,330420000,50203,スウェーデン,35126.0
export,2022,330420000,330420000,50111,タイ,392696.0
export,2022,330420000,330420000,50245,チェコ,131173.0
export,2022,330420000,330420000,50234,トルコ,951.0
export,2022,330420000,330420000,50213,ドイツ,855457.0
export,2022,330420000,330420000,50606,ニュージーランド,14819.0
export,2022,330420000,330420000,50117,フィリピン,123907.0
export,2022,330420000,330420000,50222,フィンランド,616.0
export,2022,330420000,330420000,50210,フランス,1513201.0
export,2022,330420000,330420000,50110,ベトナム,207746.0
export,2022,330420000,330420000,50208,ベルギー,660227.0
export,2022,330420000,330420000,50129,マカオ,34866.0
export,2022,330420000,330420000,50113,マレーシア,232253.0
export,2022,330420000,330420000,50122,ミャンマー,62285.0
export,2022,330420000,330420000,50305,メキシコ,283.0
export,2022,330420000,330420000,50107,モンゴル,12692.0
export,2022,330420000,330420000,50224,ロシア,5719.0
export,2022,330420000,330420000,50105,中華人民共和国,8709382.0
export,2022,330420000,330420000,50106,台湾,2036915.0
export,2022,330420000,330420000,50103,大韓民国,2957974.0
export,2022,330420000,330420000,50205,英国,592248.0
export,2022,330420000,330420000,50108,香港,4008794.0
export,2022,330430000,330430000,50304,アメリカ合衆国,20825.0
export,2022,330430000,330430000,50220,イタリア,7400.0
export,2022,330430000,330430000,50207,オランダ,228.0
export,2022,330430000,330430000,50601,オーストラリア,795.0
export,2022,330430000,330430000,50302,カナダ,305.0
export,2022,330430000,330430000,50112,シンガポール,2344.0
export,2022,330430000,330430000,50246,スロバキア,836.0
export,2022,330430000,330430000,50111,タイ,5175.0
export,2022,330430000,330430000,50245,チェコ,2691.0
export,2022,330430000,330430000,50227,ハンガリー,597.0
export,2022,330430000,330430000,50117,フィリピン,220.0
export,2022,330430000,330430000,50110,ベトナム,14754.0
export,2022,330430000,330430000,50223,ポーランド,12643.0
export,2022,330430000,330430000,50129,マカオ,278.0
export,2022,330430000,330430000,50237,リトアニア,718.0
export,2022,330430000,330430000,50224,ロシア,9565.0
export,2022,330430000,330430000,50105,中華人民共和国,93300.0
export,2022,330430000,330430000,50106,台湾,255851.0
export,2022,330430000,330430000,50103,大韓民国,21041.0
export,2022,330430000,330430000,50205,英国,860.0
export,2022,330430000,330430000,50108,香港,130356.0
export,2022,330491000,330491000,50304,アメリカ合衆国,906843.0
export,2022,330491000,330491000,50147,アラブ首長国連邦,428.0
export,2022,330491000,330491000,50123,インド,5269.0
export,2022,330491000,330491000,50118,インドネシア,30390.0
export,2022,330491000,330491000,50207,オランダ,15183.0
export,2022,330491000,330491000,50601,オーストラリア,37996.0
export,2022,330491000,330491000,50302,カナダ,86979.0
export,2022,330491000,330491000,50120,カンボジア,1160.0
export,2022,330491000,330491000,50137,サウジアラビア,447.0
export,2022,330491000,330491000,50112,シンガポール,909157.0
export,2022,330491000,330491000,50215,スイス,52742.0
export,2022,330491000,330491000,50111,タイ,361451.0
export,2022,330491000,330491000,50245,チェコ,131531.0
export,2022,330491000,330491000,50213,ドイツ,383326.0
export,2022,330491000,330491000,50606,ニュージーランド,5965.0
export,2022,330491000,330491000,50117,フィリピン,105081.0
export,2022,330491000,330491000,50210,フランス,148999.0
export,2022,330491000,330491000,50110,ベトナム,98642.0
export,2022,330491000,330491000,50208,ベルギー,229996.0
export,2022,330491000,330491000,50129,マカオ,32107.0
export,2022,330491000,330491000,50113,マレーシア,48293.0
export,2022,330491000,330491000,50122,ミャンマー,8559.0
export,2022,330491000,330491000,50107,モンゴル,4149.0
export,2022,330491000,330491000,50121,ラオス,451.0
export,2022,330491000,330491000,50224,ロシア,383.0
export,2022,330491000,330491000,50105,中華人民共和国,11014046.0
export,2022,330491000,330491000,50106,台湾,531805.0
export,2022,330491000,330491000,50103,大韓民国,1864885.0
export,2022,330491000,330491000,50205,英国,156487.0
export,2022,330491000,330491000,50108,香港,6964924.0
export,2022,330499100,330499100,50304,アメリカ合衆国,1034782.0
export,2022,330499100,330499100,50147,アラブ首長国連邦,133932.0
export,2022,330499100,330499100,50220,イタリア,494.0
export,2022,330499100,330499100,50123,インド,2737.0
export,2022,330499100,330499100,50118,インドネシア,103440.0
export,2022,330499100,330499100,50601,オーストラリア,42934.0
export,2022,330499100,330499100,50302,カナダ,76363.0
export,2022,330499100,330499100,50112,シンガポール,12741656.0
export,2022,330499100,330499100,50215,スイス,59781.0
export,2022,330499100,330499100,50111,タイ,340607.0
export,2022,330499100,330499100,50245,チェコ,6406.0
export,2022,330499100,330499100,50213,ドイツ,467717.0
export,2022,330499100,330499100,50606,ニュージーランド,9218.0
export,2022,330499100,330499100,50117,フィリピン,16946.0
export,2022,330499100,330499100,50210,フランス,1224529.0
export,2022,330499100,330499100,50410,ブラジル,52870.0
export,2022,330499100,330499100,50110,ベトナム,202444.0
export,2022,330499100,330499100,50208,ベルギー,27259.0
export,2022,330499100,330499100,50223,ポーランド,2425.0
export,2022,330499100,330499100,50129,マカオ,13243.0
export,2022,330499100,330499100,50113,マレーシア,100587.0
export,2022,330499100,330499100,50122,ミャンマー,12378.0
export,2022,330499100,330499100,50107,モンゴル,14491.0
export,2022,330499100,330499100,50121,ラオス,7026.0
export,2022,330499100,330499100,50224,ロシア,4354.0
export,2022,330499100,330499100,50105,中華人民共和国,16798872.0
export,2022,330499100,330499100,50106,台湾,1128616.0
export,2022,330499100,330499100,50103,大韓民国,5572968.0
export,2022,330499100,330499100,50205,英国,361902.0
export,2022,330499100,330499100,50108,香港,6475998.0
export,2022,330499200,330499200,50201,アイスランド,763.0
export,2022,330499200,330499200,50150,アゼルバイジャン,989.0
export,2022,330499200,330499200,50304,アメリカ合衆国,4125723.0
export,2022,330499200,330499200,50147,アラブ首長国連邦,25480.0
export,2022,330499200,330499200,50151,アルメニア,1183.0
export,2022,330499200,330499200,50143,イスラエル,32240.0
export,2022,330499200,330499200,50220,イタリア,8261.0
export,2022,330499200,330499200,50123,インド,42447.0
export,2022,330499200,330499200,50118,インドネシア,435887.0
export,2022,330499200,330499200,50238,ウクライナ,8974.0
export,2022,330499200,330499200,50152,ウズベキスタン,4265.0
export,2022,330499200,330499200,50207,オランダ,90742.0
export,2022,330499200,330499200,50601,オーストラリア,461748.0
export,2022,330499200,330499200,50153,カザフスタン,9391.0
export,2022,330499200,330499200,50140,カタール,1183.0
export,2022,330499200,330499200,50302,カナダ,437876.0
export,2022,330499200,330499200,50120,カンボジア,41261.0
export,2022,330499200,330499200,50233,キプロス,288.0
export,2022,330499200,330499200,50154,キルギス,11252.0
export,2022,330499200,330499200,50138,クウェート,780.0
export,2022,330499200,330499200,50541,ケニア,2141.0
export,2022,330499200,330499200,50112,シンガポール,23560061.0
export,2022,330499200,330499200,50157,ジョージア,9418.0
export,2022,330499200,330499200,50215,スイス,31810.0
export,2022,330499200,330499200,50203,スウェーデン,335.0
export,2022,330499200,330499200,50218,スペイン,527.0
export,2022,330499200,330499200,50125,スリランカ,320.0
export,2022,330499200,330499200,50246,スロバキア,939.0
export,2022,330499200,330499200,50242,スロベニア,859.0
export,2022,330499200,330499200,50111,タイ,1036688.0
export,2022,330499200,330499200,50245,チェコ,3000.0
export,2022,330499200,330499200,50204,デンマーク,26922.0
export,2022,330499200,330499200,50234,トルコ,15236.0
export,2022,330499200,330499200,50213,ドイツ,1717549.0
export,2022,330499200,330499200,50606,ニュージーランド,228928.0
export,2022,330499200,330499200,50131,ネパール,2150.0
export,2022,330499200,330499200,50202,ノルウェー,11910.0
export,2022,330499200,330499200,50127,バングラデシュ,5242.0
export,2022,330499200,330499200,50411,パラグアイ,251.0
export,2022,330499200,330499200,50117,フィリピン,94250.0
export,2022,330499200,330499200,50222,フィンランド,4258.0
export,2022,330499200,330499200,50210,フランス,1226940.0
export,2022,330499200,330499200,50410,ブラジル,6909.0
export,2022,330499200,330499200,50116,ブルネイ,488.0
export,2022,330499200,330499200,50110,ベトナム,1596252.0
export,2022,330499200,330499200,50239,ベラルーシ,234.0
export,2022,330499200,330499200,50208,ベルギー,372045.0
export,2022,330499200,330499200,50223,ポーランド,14538.0
export,2022,330499200,330499200,50129,マカオ,462602.0
export,2022,330499200,330499200,50113,マレーシア,407990.0
export,2022,330499200,330499200,50122,ミャンマー,14013.0
export,2022,330499200,330499200,50305,メキシコ,2884.0
export,2022,330499200,330499200,50107,モンゴル,112297.0
export,2022,330499200,330499200,50121,ラオス,42225.0
export,2022,330499200,330499200,50236,ラトビア,4951.0
export,2022,330499200,330499200,50237,リトアニア,1700.0
export,2022,330499200,330499200,50224,ロシア,97978.0
export,2022,330499200,330499200,50105,中華人民共和国,60818929.0
export,2022,330499200,330499200,50106,台湾,4377807.0
export,2022,330499200,330499200,50103,大韓民国,5716519.0
export,2022,330499200,330499200,50205,英国,253114.0
export,2022,330499200,330499200,50108,香港,14453366.0
export,2022,330499900,330499900,50201,アイスランド,3897.0
export,2022,330499900,330499900,50150,アゼルバイジャン,1402.0
export,2022,330499900,330499900,50304,アメリカ合衆国,9715793.0
export,2022,330499900,330499900,50147,アラブ首長国連邦,142639.0
export,2022,330499900,330499900,50229,アルバニア,220.0
export,2022,330499900,330499900,50151,アルメニア,2139.0
export,2022,330499900,330499900,50143,イスラエル,17212.0
export,2022,330499900,330499900,50220,イタリア,9017.0
export,2022,330499900,330499900,50134,イラク,13820.0
export,2022,330499900,330499900,50123,インド,44156.0
export,2022,330499900,330499900,50118,インドネシア,1468459.0
export,2022,330499900,330499900,50238,ウクライナ,24676.0
export,2022,330499900,330499900,50152,ウズベキスタン,7955.0
export,2022,330499900,330499900,50235,エストニア,7380.0
export,2022,330499900,330499900,50207,オランダ,101364.0
export,2022,330499900,330499900,50601,オーストラリア,760928.0
export,2022,330499900,330499900,50225,オーストリア,235.0
export,2022,330499900,330499900,50153,カザフスタン,49964.0
export,2022,330499900,330499900,50140,カタール,433.0
export,2022,330499900,330499900,50302,カナダ,1635319.0
export,2022,330499900,330499900,50120,カンボジア,115583.0
export,2022,330499900,330499900,50233,キプロス,224.0
export,2022,330499900,330499900,50154,キルギス,11731.0
export,2022,330499900,330499900,50230,ギリシャ,1027.0
export,2022,330499900,330499900,50138,クウェート,16054.0
export,2022,330499900,330499900,50541,ケニア,1985.0
export,2022,330499900,330499900,50137,サウジアラビア,34001.0
export,2022,330499900,330499900,50112,シンガポール,48871860.0
export,2022,330499900,330499900,50157,ジョージア,9654.0
export,2022,330499900,330499900,50215,スイス,6116069.0
export,2022,330499900,330499900,50203,スウェーデン,4681.0
export,2022,330499900,330499900,50218,スペイン,46054.0
export,2022,330499900,330499900,50125,スリランカ,1938.0
export,2022,330499900,330499900,50246,スロバキア,583.0
export,2022,330499900,330499900,50242,スロベニア,1648.0
export,2022,330499900,330499900,50111,タイ,4368323.0
export,2022,330499900,330499900,50245,チェコ,123967.0
export,2022,330499900,330499900,50204,デンマーク,588.0
export,2022,330499900,330499900,50234,トルコ,45097.0
export,2022,330499900,330499900,50213,ドイツ,2618432.0
export,2022,330499900,330499900,50524,ナイジェリア,39076.0
export,2022,330499900,330499900,50606,ニュージーランド,263725.0
export,2022,330499900,330499900,50131,ネパール,7256.0
export,2022,330499900,330499900,50202,ノルウェー,90206.0
export,2022,330499900,330499900,50227,ハンガリー,1461.0
export,2022,330499900,330499900,50611,バヌアツ,208.0
export,2022,330499900,330499900,50127,バングラデシュ,8700.0
export,2022,330499900,330499900,50411,パラグアイ,432.0
export,2022,330499900,330499900,50117,フィリピン,237340.0
export,2022,330499900,330499900,50222,フィンランド,10402.0
export,2022,330499900,330499900,50210,フランス,1412005.0
export,2022,330499900,330499900,50410,ブラジル,99638.0
export,2022,330499900,330499900,50116,ブルネイ,1471.0
export,2022,330499900,330499900,50110,ベトナム,6426322.0
