release_id,company_id,issuer,issuer_group,role,origin,panel,published,month,category,category_group,ingredients,brand,tier,is_quasi_drug,is_renewal,is_edition,url
000000781.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-06-02,2025-06,,none,,KATE,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000000781.000016220.html
000000056.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-06-03,2025-06,serum,skincare,,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000056.000105692.html
000000105.000044623,44623,ELCジャパン合同会社　M・A・C事業部,ELCジャパン合同会社,brand_owner,global,core,2025-06-03,2025-06,lipstick,makeup,,M·A·C,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000105.000044623.html
000000424.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2025-06-03,2025-06,powder,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000424.000000263.html
000000615.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-06-03,2025-06,,none,,肌美精,プチプラ,1,0,0,https://prtimes.jp/main/html/rd/p/000000615.000007954.html
000000780.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-06-03,2025-06,powder,makeup,,,mixed,0,0,1,https://prtimes.jp/main/html/rd/p/000000780.000016220.html
000000087.000056098,56098,株式会社クリオ,株式会社クリオ,brand_owner,KR,core,2025-06-04,2025-06,,none,,CLIO,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000087.000056098.html
000000170.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2025-06-04,2025-06,blush|lipstick,makeup,,rom&nd,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000170.000076505.html
000000284.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-06-05,2025-06,lash_brow,makeup,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000284.000021350.html
000000532.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2025-06-05,2025-06,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000532.000001572.html
000000613.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-06-05,2025-06,body,other,,,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000000613.000007954.html
000000666.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2025-06-05,2025-06,cleansing,skincare,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000666.000002061.html
000000365.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-07,2025-06,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000365.000022808.html
000000060.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-06-09,2025-06,,none,,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000060.000105692.html
000000504.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2025-06-09,2025-06,sunscreen|cream,skincare,アスコルビン酸,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000504.000028974.html
000000104.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2025-06-10,2025-06,concealer|eye_makeup|serum,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000104.000042040.html
000000421.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2025-06-10,2025-06,powder,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000421.000000263.html
000000616.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-06-10,2025-06,,none,,肌美精,プチプラ,1,0,0,https://prtimes.jp/main/html/rd/p/000000616.000007954.html
000000779.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-06-10,2025-06,powder|face_wash,makeup,,SUISAI,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000779.000016220.html
000000111.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2025-06-11,2025-06,serum,skincare,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000111.000024471.html
000000546.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2025-06-11,2025-06,lipstick,makeup,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000546.000014810.html
000001690.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-06-11,2025-06,hair,other,,,ミドル/プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001690.000009276.html
000000055.000035071,35071,株式会社BENOW JAPAN,株式会社BENOW JAPAN,importer,KR,core,2025-06-12,2025-06,,none,,,ミドル,0,0,1,https://prtimes.jp/main/html/rd/p/000000055.000035071.html
000000112.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2025-06-12,2025-06,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000112.000024471.html
000000166.000081704,81704,株式会社ファイントゥデイ,ファイントゥデイ株式会社,brand_owner,JP,core,2025-06-12,2025-06,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000166.000081704.html
000000524.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2025-06-12,2025-06,,none,,毛穴撫子,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000524.000001572.html
000000528.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2025-06-12,2025-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000528.000001572.html
000000533.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2025-06-12,2025-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000533.000001572.html
000000096.000004359,4359,ELCジャパン合同会社,ELCジャパン合同会社,brand_owner,global,core,2025-06-13,2025-06,emulsion,skincare,,クリニーク,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000096.000004359.html
000000225.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2025-06-13,2025-06,,none,,est,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000225.000072864.html
000000367.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-13,2025-06,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000367.000022808.html
000000068.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-06-15,2025-06,,none,DNA-Na|ツボクサエキス,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000068.000096821.html
000000783.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-06-17,2025-06,lash_brow,makeup,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000783.000016220.html
000000039.000077831,77831,株式会社mimi-Japan,株式会社mimi-Japan,importer,CN,core,2025-06-18,2025-06,blush,makeup,,Judydoll,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000039.000077831.html
000000548.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2025-06-18,2025-06,powder|blush,makeup,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000548.000014810.html
000000182.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2025-06-19,2025-06,lipstick,makeup,,rom&nd,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000182.000076505.html
000000619.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-06-19,2025-06,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000619.000007954.html
000000664.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2025-06-19,2025-06,toner_lotion,skincare,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000664.000002061.html
000000665.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2025-06-19,2025-06,foundation|powder,makeup,,ORBIS,ミドル,0,1,0,https://prtimes.jp/main/html/rd/p/000000665.000002061.html
000000668.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2025-06-19,2025-06,sunscreen,skincare,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000668.000002061.html
000000682.000036737,36737,株式会社ポーラ,株式会社ポーラ,brand_owner,JP,core,2025-06-19,2025-06,,none,,POLA,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000682.000036737.html
000000062.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-06-20,2025-06,,none,,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000062.000105692.html
000000070.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-06-20,2025-06,,none,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000070.000096821.html
000000181.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2025-06-20,2025-06,lipstick,makeup,,rom&nd,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000181.000076505.html
000000369.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-20,2025-06,base_makeup|serum,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000369.000022808.html
000000012.000126707,126707,株式会社The Founders JAPAN,株式会社The Founders JAPAN,brand_owner,KR,core,2025-06-23,2025-06,serum,skincare,アゼライン酸,Anua,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000012.000126707.html
000000069.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-06-23,2025-06,,none,ツボクサエキス,VT,プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000000069.000096821.html
000000216.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2025-06-23,2025-06,eye_makeup,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000216.000019685.html
000000217.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2025-06-23,2025-06,nail,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000217.000019685.html
000000500.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2025-06-23,2025-06,serum,skincare,グルタチオン,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000500.000028974.html
000000532.000070897,70897,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-06-23,2025-06,face_wash|serum,skincare,,キュレル,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000532.000070897.html
000000370.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-25,2025-06,blush,makeup,,,mixed,0,1,0,https://prtimes.jp/main/html/rd/p/000000370.000022808.html
000000371.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-25,2025-06,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000371.000022808.html
000000671.000002061,2061,オルビス株式会社,株式会社オルビス,brand_owner,JP,core,2025-06-25,2025-06,,none,,ORBIS,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000671.000002061.html
000000785.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-06-26,2025-06,eye_makeup,makeup,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000785.000016220.html
000001693.000000987,987,株式会社良品計画,株式会社良品計画,brand_owner,JP,present_forward,2025-06-26,2025-06,concealer,makeup,,無印良品,プチプラ,1,0,0,https://prtimes.jp/main/html/rd/p/000001693.000000987.html
000000372.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-06-27,2025-06,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000372.000022808.html
000000072.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-06-29,2025-06,serum,skincare,DNA-Na,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000072.000096821.html
000000511.000028974,28974,株式会社桃谷順天館,株式会社桃谷順天館,brand_owner,JP,present_forward,2025-06-30,2025-06,,none,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000511.000028974.html
000000549.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2025-06-30,2025-06,lipstick,makeup,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000549.000014810.html
000000063.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-07-01,2025-07,,none,,ラネージュ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000063.000105692.html
000000073.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-07-01,2025-07,,none,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000073.000096821.html
000000084.000064854,64854,P&Gプレステージ合同会社,P&Gプレステージ合同会社,brand_owner,global,core,2025-07-01,2025-07,cream,skincare,,,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000084.000064854.html
000000088.000056098,56098,株式会社クリオ,株式会社クリオ,brand_owner,KR,core,2025-07-01,2025-07,eye_makeup|powder|lipstick|blush,makeup,,peripera,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000088.000056098.html
000000105.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2025-07-01,2025-07,lipstick,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000105.000042040.html
000000232.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2025-07-01,2025-07,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000232.000072864.html
000000455.000044879,44879,ロート製薬株式会社,ロート製薬株式会社,brand_owner,JP,present_forward,2025-07-01,2025-07,toner_lotion,skincare,,メラノCC,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000455.000044879.html
000000535.000070897,70897,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-07-01,2025-07,cream,skincare,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000535.000070897.html
000000538.000070897,70897,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-07-01,2025-07,cream,skincare,,KANEBO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000538.000070897.html
000000016.000126707,126707,株式会社The Founders JAPAN,株式会社The Founders JAPAN,brand_owner,KR,core,2025-07-02,2025-07,serum,skincare,,Anua,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000016.000126707.html
000000115.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2025-07-02,2025-07,,none,,タカミ,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000115.000024471.html
000000231.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2025-07-02,2025-07,,none,,キュレル,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000231.000072864.html
000000227.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2025-07-03,2025-07,,none,,est,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000227.000072864.html
000000620.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-03,2025-07,hair,other,,,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000620.000007954.html
000000068.000090124,90124,ELCジャパン合同会社,ELCジャパン合同会社,brand_owner,global,core,2025-07-04,2025-07,fragrance,other,,ジョー マローン ロンドン,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000068.000090124.html
000000106.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2025-07-04,2025-07,lash_brow,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000106.000042040.html
000000374.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-04,2025-07,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000374.000022808.html
000000621.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-04,2025-07,cleansing,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000621.000007954.html
000001696.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-07-07,2025-07,powder,makeup,,,ミドル/プチプラ,0,0,1,https://prtimes.jp/main/html/rd/p/000001696.000009276.html
000000027.000127171,127171,株式会社Goodai Global Japan,株式会社Goodai Global Japan,importer,KR,core,2025-07-08,2025-07,toner_lotion,skincare,,TIRTIR,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000027.000127171.html
000000126.000006944,6944,ニベア花王株式会社,ニベア花王株式会社,brand_owner,global,core,2025-07-08,2025-07,lip_balm|lipstick,makeup,,NIVEA,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000126.000006944.html
000000429.000000263,263,常盤薬品工業株式会社,常盤薬品工業株式会社,brand_owner,JP,present_forward,2025-07-08,2025-07,lash_brow,makeup,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000429.000000263.html
000000542.000001572,1572,株式会社石澤研究所,株式会社石澤研究所,brand_owner,JP,core,2025-07-08,2025-07,face_wash,skincare,,毛穴撫子,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000542.000001572.html
000000622.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-08,2025-07,serum,skincare,,,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000622.000007954.html
000000790.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-08,2025-07,,none,,KATE,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000790.000016220.html
000001697.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-07-08,2025-07,,none,,ビオレ,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001697.000009276.html
000000074.000096821,96821,VT COSMETICS,VT COSMETICS,brand_owner,KR,core,2025-07-09,2025-07,,none,,VT,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000074.000096821.html
000000194.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2025-07-09,2025-07,,none,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000194.000076505.html
000000107.000042040,42040,株式会社セザンヌ化粧品,セザンヌ化粧品株式会社,brand_owner,JP,core,2025-07-10,2025-07,lash_brow|foundation,makeup,,CEZANNE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000107.000042040.html
000000551.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2025-07-10,2025-07,,none,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000551.000014810.html
000000623.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-10,2025-07,face_wash|body,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000623.000007954.html
000000789.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-10,2025-07,,none,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000789.000016220.html
000000791.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-10,2025-07,,none,,KANEBO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000791.000016220.html
000000040.000077831,77831,株式会社mimi-Japan,株式会社mimi-Japan,importer,CN,core,2025-07-11,2025-07,blush,makeup,,Judydoll,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000040.000077831.html
000000550.000014810,14810,パルファン・クリスチャン・ディオール・ジャポン株式会社,パルファン・クリスチャン・ディオール・ジャポン株式会社,brand_owner,global,present_forward,2025-07-11,2025-07,,none,,Dior,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000550.000014810.html
000000792.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-11,2025-07,lash_brow,makeup,,KANEBO,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000792.000016220.html
000000795.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-15,2025-07,base_makeup,makeup,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000795.000016220.html
000000796.000016220,16220,株式会社カネボウ化粧品,株式会社カネボウ化粧品,brand_owner,JP,present_forward,2025-07-15,2025-07,toner_lotion|lipstick,skincare,,KATE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000796.000016220.html
000000064.000105692,105692,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-07-16,2025-07,,none,,ラネージュ,ミドル,0,1,0,https://prtimes.jp/main/html/rd/p/000000064.000105692.html
000000175.000086691,86691,ユニリーバ・ジャパン・カスタマーマーケティング株式会社,ユニリーバ・ジャパン株式会社,brand_owner,global,core,2025-07-16,2025-07,hair|serum,other,,,プチプラ,0,1,0,https://prtimes.jp/main/html/rd/p/000000175.000086691.html
000000198.000076505,76505,株式会社韓国高麗人蔘社,株式会社韓国高麗人蔘社,importer,KR,core,2025-07-16,2025-07,toner_lotion,skincare,,,,0,0,0,https://prtimes.jp/main/html/rd/p/000000198.000076505.html
000000624.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-16,2025-07,hair,other,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000624.000007954.html
000000116.000024471,24471,日本ロレアル株式会社　タカミ事業部,日本ロレアル株式会社,brand_owner,global,core,2025-07-17,2025-07,,none,,タカミ,ミドル,0,0,1,https://prtimes.jp/main/html/rd/p/000000116.000024471.html
000000127.000006944,6944,ニベア花王株式会社,ニベア花王株式会社,brand_owner,global,core,2025-07-17,2025-07,serum|body,skincare,,NIVEA,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000127.000006944.html
000001701.000009276,9276,花王株式会社,花王株式会社,brand_owner,JP,present_forward,2025-07-17,2025-07,hair,other,,,ミドル/プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000001701.000009276.html
000000097.000004359,4359,ELCジャパン合同会社,ELCジャパン合同会社,brand_owner,global,core,2025-07-18,2025-07,lipstick,makeup,,クリニーク,デパコス,0,0,0,https://prtimes.jp/main/html/rd/p/000000097.000004359.html
000000234.000072864,72864,花王株式会社（Kao Beauty Brands）,花王株式会社,brand_owner,JP,present_forward,2025-07-18,2025-07,base_makeup,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000234.000072864.html
000000286.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-07-18,2025-07,,none,,エチュード,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000286.000021350.html
000000287.000021350,21350,アモーレパシフィックジャパン株式会社,アモーレパシフィックジャパン株式会社,brand_owner,KR,core,2025-07-18,2025-07,,none,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000287.000021350.html
000000375.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-18,2025-07,blush|powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000375.000022808.html
000000376.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-18,2025-07,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000376.000022808.html
000000377.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-18,2025-07,powder,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000377.000022808.html
000000378.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-18,2025-07,lipstick,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000378.000022808.html
000000379.000022808,22808,資生堂ジャパン株式会社,株式会社資生堂,brand_owner,JP,present_forward,2025-07-18,2025-07,lipstick,makeup,,,mixed,0,0,0,https://prtimes.jp/main/html/rd/p/000000379.000022808.html
000000410.000030413,30413,株式会社ディーエイチシー,株式会社ディーエイチシー,brand_owner,JP,core,2025-07-18,2025-07,lipstick|lip_balm,makeup,,DHC,プチプラ/ミドル,1,0,0,https://prtimes.jp/main/html/rd/p/000000410.000030413.html
000000059.000035071,35071,株式会社BENOW JAPAN,株式会社BENOW JAPAN,importer,KR,core,2025-07-21,2025-07,lipstick,makeup,,,ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000059.000035071.html
000000220.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2025-07-22,2025-07,eye_makeup,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000220.000019685.html
000000221.000019685,19685,株式会社 井田ラボラトリーズ,株式会社井田ラボラトリーズ,brand_owner,JP,core,2025-07-22,2025-07,lash_brow|nail,makeup,,CANMAKE,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000221.000019685.html
000000464.000044879,44879,ロート製薬株式会社,ロート製薬株式会社,brand_owner,JP,present_forward,2025-07-22,2025-07,fragrance,other,,,プチプラ/ミドル,0,0,0,https://prtimes.jp/main/html/rd/p/000000464.000044879.html
000000625.000007954,7954,クラシエ株式会社（ホームプロダクツカンパニー）,クラシエ株式会社,brand_owner,JP,core,2025-07-22,2025-07,cleansing|serum|face_wash,skincare,,,プチプラ,0,0,0,https://prtimes.jp/main/html/rd/p/000000625.000007954.html
