review_id,umap_x,umap_y,review_year,tier,dominant_topic,topic_confidence,source_name,rating,tier_group
18299,-0.1416,-4.1189,2025,cosmetics,Cosm T1,0.8631639662215665,cosme,3.67,cosmetics
18300,-1.3624,2.0443,2025,cosmetics,Cosm T1,0.8335149079721452,cosme,3.67,cosmetics
18301,-0.4917,-4.1912,2025,cosmetics,Cosm T1,0.8740514388055525,cosme,4.33,cosmetics
18302,-0.4124,-3.6072,2025,cosmetics,Cosm T1,0.803215187844271,cosme,3.67,cosmetics
18303,-0.0307,-4.2853,2025,cosmetics,Cosm T4,0.5737446050184407,cosme,5.0,cosmetics
18775,-2.9506,0.3855,2025,cosmetics,Cosm T2,0.5671148571482626,cosme,2.33,cosmetics
18776,2.1443,3.7567,2025,cosmetics,Cosm T2,0.7537721130972993,cosme,3.67,cosmetics
18777,-0.4006,1.3229,2025,cosmetics,Cosm T2,0.691831555538647,cosme,4.33,cosmetics
18778,2.442,3.0424,2025,cosmetics,Cosm T2,0.9691576073447047,cosme,5.0,cosmetics
18779,0.9998,0.9659,2025,cosmetics,Cosm T2,0.6241859746543413,cosme,3.67,cosmetics
18780,2.5661,3.6392,2025,cosmetics,Cosm T2,0.9599148321769314,cosme,3.67,cosmetics
18781,3.6093,-0.5877,2025,cosmetics,Cosm T3,0.6841683547954878,cosme,4.33,cosmetics
18782,1.0915,0.9504,2025,cosmetics,Cosm T2,0.930481332957162,cosme,3.67,cosmetics
18783,-0.6837,1.1018,2025,cosmetics,Cosm T4,0.6398121599300491,cosme,5.0,cosmetics
19392,-1.3143,0.4016,2025,cosmetics,Cosm T2,0.5045500061890986,cosme,3.67,cosmetics
19393,-1.8577,3.4429,2025,cosmetics,Cosm T2,0.8623523782346961,cosme,3.67,cosmetics
19394,-1.6177,3.1411,2025,cosmetics,Cosm T2,0.6508356734926444,cosme,4.33,cosmetics
19396,-1.7712,0.8831,2025,cosmetics,Cosm T2,0.882889394455623,cosme,4.33,cosmetics
19397,0.6583,1.5947,2025,cosmetics,Cosm T2,0.5966026915777879,cosme,5.0,cosmetics
19398,-1.3805,3.161,2025,cosmetics,Cosm T2,0.568430913024915,cosme,5.0,cosmetics
19399,-0.4262,4.6251,2025,cosmetics,Cosm T2,0.8728815888313982,cosme,5.0,cosmetics
19401,-3.1859,0.0695,2025,cosmetics,Cosm T3,0.5959306173621572,cosme,4.33,cosmetics
19402,-1.3447,1.062,2025,cosmetics,Cosm T2,0.6571795985744474,cosme,4.33,cosmetics
19403,-1.7409,1.9867,2025,cosmetics,Cosm T2,0.6294418103789188,cosme,5.0,cosmetics
19404,8.1562,1.8955,2025,cosmetics,Cosm T4,0.43088865217063055,cosme,5.0,cosmetics
19405,0.3542,1.253,2025,cosmetics,Cosm T2,0.9557164945270512,cosme,3.67,cosmetics
19406,-0.2515,0.9478,2025,cosmetics,Cosm T2,0.7781078792854438,cosme,4.33,cosmetics
19407,1.087,0.9035,2025,cosmetics,Cosm T2,0.6154307606490149,cosme,4.33,cosmetics
19408,-3.0272,1.1519,2025,cosmetics,Cosm T2,0.872970981052077,cosme,3.0,cosmetics
19409,-1.438,2.9889,2025,cosmetics,Cosm T4,0.6588780065912194,cosme,3.67,cosmetics
19410,1.2702,-0.3755,2025,cosmetics,Cosm T2,0.7249395280192743,cosme,4.33,cosmetics
19411,-2.8118,0.1519,2025,cosmetics,Cosm T2,0.6035027307203141,cosme,5.0,cosmetics
19750,-1.4623,3.95,2025,cosmetics,Cosm T1,0.6147165255308085,cosme,4.33,cosmetics
19752,-2.4424,4.301,2025,cosmetics,Cosm T1,0.8166763457413099,cosme,3.67,cosmetics
20547,-5.0273,-0.6141,2025,cosmetics,Cosm T3,0.9496913847466948,cosme,3.0,cosmetics
20548,-5.4282,-1.0134,2025,cosmetics,Cosm T3,0.8133966707728305,cosme,3.67,cosmetics
20549,3.6179,1.444,2025,cosmetics,Cosm T3,0.9641362817071043,cosme,3.67,cosmetics
20550,-0.4103,0.0007,2025,cosmetics,Cosm T3,0.9350366398972574,cosme,2.33,cosmetics
20551,-5.1725,-1.0078,2025,cosmetics,Cosm T3,0.8742638962957808,cosme,3.0,cosmetics
20552,-5.3517,-1.1464,2025,cosmetics,Cosm T3,0.8254726410970411,cosme,3.67,cosmetics
20553,-5.4325,-1.0862,2025,cosmetics,Cosm T3,0.9555994797542235,cosme,3.67,cosmetics
20554,-1.8509,1.2623,2025,cosmetics,Cosm T3,0.7773284588201007,cosme,5.0,cosmetics
20555,-5.4766,-0.9527,2025,cosmetics,Cosm T3,0.42009482559230993,cosme,1.67,cosmetics
20556,-3.3158,2.924,2025,cosmetics,Cosm T3,0.49176155123862925,cosme,5.0,cosmetics
20557,-5.3553,-1.1184,2025,cosmetics,Cosm T3,0.7288913081536333,cosme,2.33,cosmetics
20559,-5.4301,-0.9737,2025,cosmetics,Cosm T3,0.8342410339048819,cosme,3.67,cosmetics
20560,-3.7324,-0.0225,2025,cosmetics,Cosm T3,0.9148069320969155,cosme,5.0,cosmetics
20562,-5.4349,-1.0874,2025,cosmetics,Cosm T3,0.9372021080161989,cosme,3.67,cosmetics
20563,1.8855,0.4079,2025,cosmetics,Cosm T3,0.553723913465644,cosme,4.33,cosmetics
20564,-5.2141,-0.9506,2025,cosmetics,Cosm T3,0.9548194434767062,cosme,5.0,cosmetics
20565,-5.4151,-0.9396,2025,cosmetics,Cosm T3,0.7604071021489696,cosme,3.67,cosmetics
20566,0.1482,1.3649,2025,cosmetics,Cosm T3,0.9439390336392879,cosme,2.33,cosmetics
20567,-5.2218,-1.15,2025,cosmetics,Cosm T3,0.6701444527194181,cosme,4.33,cosmetics
20569,-5.1872,-0.9292,2025,cosmetics,Cosm T3,0.9580188325340354,cosme,2.33,cosmetics
20570,-5.1436,-1.0393,2025,cosmetics,Cosm T3,0.8654364114634652,cosme,4.33,cosmetics
20573,-4.7344,-0.3104,2025,cosmetics,Cosm T3,0.9405175899144806,cosme,3.0,cosmetics
20575,-3.7418,0.4504,2025,cosmetics,Cosm T3,0.9529184803570101,cosme,3.67,cosmetics
20576,-5.097,-0.9165,2025,cosmetics,Cosm T3,0.9523837763779195,cosme,4.33,cosmetics
20577,-5.2127,-0.6046,2025,cosmetics,Cosm T3,0.941516659550799,cosme,5.0,cosmetics
20578,-3.4389,0.2978,2025,cosmetics,Cosm T3,0.9365786273388493,cosme,4.33,cosmetics
20579,-5.2393,-1.0144,2025,cosmetics,Cosm T3,0.7024753204663867,cosme,3.67,cosmetics
20580,-5.484,-0.9558,2025,cosmetics,Cosm T3,0.8539612959335878,cosme,3.67,cosmetics
20581,-5.1177,-0.6259,2025,cosmetics,Cosm T3,0.9492536290535223,cosme,3.0,cosmetics
20582,-0.4441,-4.5264,2025,cosmetics,Cosm T3,0.5778360479584852,cosme,4.33,cosmetics
21206,-4.8437,-0.7774,2025,cosmetics,Cosm T3,0.9226012063707422,cosme,3.67,cosmetics
21207,-5.2383,-0.9347,2025,cosmetics,Cosm T3,0.6813285343665206,cosme,4.33,cosmetics
21280,-3.7122,0.2392,2025,cosmetics,Cosm T3,0.5385194657295924,cosme,5.0,cosmetics
21281,-3.0098,1.5177,2025,cosmetics,Cosm T1,0.6023429694039959,cosme,4.33,cosmetics
21282,1.8108,7.8065,2025,cosmetics,Cosm T1,0.787136066707222,cosme,3.67,cosmetics
21283,2.1888,3.3844,2025,cosmetics,Cosm T1,0.9344376835919822,cosme,3.67,cosmetics
21284,-0.0536,2.4978,2025,cosmetics,Cosm T2,0.5471778617611747,cosme,5.0,cosmetics
21285,-3.5842,0.3785,2025,cosmetics,Cosm T1,0.618870005669956,cosme,3.67,cosmetics
21286,8.5237,2.2204,2025,cosmetics,Cosm T2,0.686048626273217,cosme,4.33,cosmetics
21287,-2.4478,2.255,2025,cosmetics,Cosm T1,0.5828792854316553,cosme,3.67,cosmetics
21288,-2.8264,2.2644,2025,cosmetics,Cosm T1,0.6173015323951828,cosme,1.0,cosmetics
21289,-1.6798,2.2776,2025,cosmetics,Cosm T1,0.60399384771423,cosme,4.33,cosmetics
21370,8.4824,2.3939,2025,cosmetics,Cosm T1,0.5720685431953957,cosme,4.33,cosmetics
21372,2.6319,2.4604,2025,cosmetics,Cosm T1,0.5002460075051778,cosme,4.33,cosmetics
122,-1.9229,0.6351,2025,skincare,Skin T2,0.9264398208274073,cosme,5.0,skincare
123,-2.1708,-0.9882,2025,skincare,Skin T2,0.7096237076751848,cosme,4.33,skincare
124,-2.2262,-2.987,2025,skincare,Skin T2,0.7999994432538755,cosme,1.67,skincare
127,-1.9063,-1.6904,2025,skincare,Skin T2,0.5570565189807389,cosme,3.67,skincare
128,-0.6554,-4.0349,2025,skincare,Skin T2,0.8510655055455159,cosme,3.67,skincare
129,-0.2076,-3.6729,2025,skincare,Skin T2,0.8850674284491084,cosme,5.0,skincare
130,-2.2922,-2.3021,2025,skincare,Skin T3,0.6080663468734578,cosme,3.0,skincare
692,-0.4989,-2.2868,2025,skincare,Skin T2,0.6996921819396139,cosme,3.67,skincare
693,-1.5103,-1.3592,2025,skincare,Skin T2,0.8854595674471569,cosme,5.0,skincare
694,0.1809,-3.9195,2025,skincare,Skin T2,0.5575796270165481,cosme,4.33,skincare
695,-3.6801,0.1784,2025,skincare,Skin T2,0.6910699852077596,cosme,3.67,skincare
696,-0.7443,-3.1095,2025,skincare,Skin T3,0.3733407797487396,cosme,3.67,skincare
697,-0.7584,-2.2081,2025,skincare,Skin T2,0.6378575099516532,cosme,5.0,skincare
699,-2.2052,-1.2176,2025,skincare,Skin T2,0.5735665668259967,cosme,4.33,skincare
700,-1.1994,-1.8429,2025,skincare,Skin T2,0.7987844029564758,cosme,3.67,skincare
701,-2.8224,-1.7541,2025,skincare,Skin T2,0.5180965304276789,cosme,4.33,skincare
1223,2.6328,1.9563,2025,skincare,Skin T3,0.3726060401390467,cosme,3.67,skincare
1224,1.1275,0.917,2025,skincare,Skin T5,0.35279099952703535,cosme,4.33,skincare
1225,-1.7856,0.7561,2025,skincare,Skin T1,0.4219095791754875,cosme,3.67,skincare
1226,3.6148,7.0646,2025,skincare,Skin T4,0.6037315729463943,cosme,5.0,skincare
1227,2.4705,3.2185,2025,skincare,Skin T5,0.433864782366182,cosme,4.33,skincare
1228,8.2339,1.971,2025,skincare,Skin T3,0.4483366722343299,cosme,3.67,skincare
1229,8.1646,1.8693,2025,skincare,Skin T5,0.4397421118099934,cosme,3.67,skincare
1230,-0.3748,0.3143,2025,skincare,Skin T3,0.6320580287665134,cosme,5.0,skincare
1231,-0.3287,-4.3061,2025,skincare,Skin T3,0.5462495996037807,cosme,2.33,skincare
1232,-0.6612,0.2671,2025,skincare,Skin T5,0.6704613900384515,cosme,5.0,skincare
2035,-3.7533,0.4168,2025,skincare,Skin T2,0.4249829960802267,cosme,2.33,skincare
2036,-2.7818,2.215,2025,skincare,Skin T5,0.4038839604241974,cosme,3.67,skincare
2037,-1.8185,3.0545,2025,skincare,Skin T5,0.6817114766085662,cosme,4.33,skincare
2038,-3.3563,0.9864,2025,skincare,Skin T1,0.3656398481939665,cosme,4.33,skincare
2040,0.2863,1.6073,2025,skincare,Skin T1,0.7613153844518847,cosme,2.33,skincare
2041,-1.0002,0.8382,2025,skincare,Skin T1,0.2793569325046471,cosme,1.67,skincare
2042,4.2844,7.2058,2025,skincare,Skin T5,0.5553108291642421,cosme,4.33,skincare
2043,-0.9882,2.0925,2025,skincare,Skin T5,0.8257751023398251,cosme,4.33,skincare
2044,2.0563,3.1226,2025,skincare,Skin T5,0.4278553952014452,cosme,4.33,skincare
2045,-2.7661,2.1871,2025,skincare,Skin T4,0.3994858114170261,cosme,4.33,skincare
2046,3.6004,-0.388,2025,skincare,Skin T5,0.44546733890700835,cosme,4.33,skincare
2651,-1.927,9.3264,2025,skincare,Skin T5,0.7673575240097655,cosme,3.67,skincare
2652,-0.6734,3.2489,2025,skincare,Skin T5,0.4636467185227355,cosme,0.33,skincare
2653,-0.6307,1.8857,2025,skincare,Skin T3,0.5062466703694176,cosme,4.33,skincare
2654,-1.589,9.4269,2025,skincare,Skin T5,0.6162503740753142,cosme,3.0,skincare
2655,-1.6912,9.6081,2025,skincare,Skin T5,0.7042680551149922,cosme,4.33,skincare
2656,-1.9021,9.2124,2025,skincare,Skin T5,0.5285514300298312,cosme,5.0,skincare
2657,0.5759,3.9829,2025,skincare,Skin T5,0.5265889790830164,cosme,3.67,skincare
2658,-1.8376,9.5025,2025,skincare,Skin T4,0.42194721272687796,cosme,4.33,skincare
2659,2.5999,3.3749,2025,skincare,Skin T3,0.3759839191611512,cosme,5.0,skincare
2660,-0.2715,2.3013,2025,skincare,Skin T5,0.450537896105307,cosme,4.33,skincare
2661,-3.5647,3.2848,2025,skincare,Skin T5,0.6786735306342538,cosme,5.0,skincare
2662,-1.8341,9.5561,2025,skincare,Skin T5,0.49773836677869,cosme,4.33,skincare
2663,-2.1633,3.2403,2025,skincare,Skin T1,0.3381945961023445,cosme,5.0,skincare
2664,-0.7272,1.6175,2025,skincare,Skin T5,0.3889174685547504,cosme,4.33,skincare
2666,4.2949,7.2773,2025,skincare,Skin T4,0.44796619188766645,cosme,3.67,skincare
2667,-1.1024,3.5493,2025,skincare,Skin T1,0.47780403996412013,cosme,3.67,skincare
2668,0.3888,4.5797,2025,skincare,Skin T1,0.5955561745742054,cosme,4.33,skincare
2669,-1.7719,9.6599,2025,skincare,Skin T5,0.6858556966095286,cosme,4.33,skincare
2670,-1.8235,9.5839,2025,skincare,Skin T5,0.6261553153740631,cosme,5.0,skincare
2671,-1.9723,9.3557,2025,skincare,Skin T5,0.6622241415519821,cosme,3.0,skincare
2672,-1.5254,9.3334,2025,skincare,Skin T5,0.6068972675557461,cosme,0.33,skincare
2673,-0.2364,4.6146,2025,skincare,Skin T5,0.44845877983714655,cosme,4.33,skincare
2674,3.9795,7.3996,2025,skincare,Skin T4,0.6048219482553255,cosme,3.67,skincare
2675,-2.5694,2.1157,2025,skincare,Skin T1,0.5358178802300593,cosme,4.33,skincare
2676,-1.5626,9.4904,2025,skincare,Skin T5,0.7900988717774046,cosme,2.33,skincare
2677,-3.544,0.3302,2025,skincare,Skin T5,0.580012574215406,cosme,3.0,skincare
2678,8.6809,2.4774,2025,skincare,Skin T5,0.3994399333927759,cosme,4.33,skincare
3970,0.5871,-0.7982,2025,skincare,Skin T4,0.365703476538558,cosme,3.67,skincare
3971,3.6306,7.0778,2025,skincare,Skin T4,0.6249793643867093,cosme,3.67,skincare
3972,-2.0239,1.5483,2025,skincare,Skin T4,0.32350833663542905,cosme,4.33,skincare
3973,2.6001,6.439,2025,skincare,Skin T5,0.48888678360589705,cosme,4.33,skincare
3974,2.6871,7.8344,2025,skincare,Skin T4,0.43046487890549107,cosme,4.33,skincare
3975,3.0445,6.5701,2025,skincare,Skin T4,0.7754012653150433,cosme,4.33,skincare
3976,2.5438,8.0522,2025,skincare,Skin T4,0.6605741316499836,cosme,4.33,skincare
3977,-3.393,0.7555,2025,skincare,Skin T5,0.5744737936655094,cosme,5.0,skincare
3978,1.2446,2.4351,2025,skincare,Skin T4,0.5183790072350208,cosme,2.33,skincare
3979,2.2274,7.9714,2025,skincare,Skin T4,0.641607324673158,cosme,4.33,skincare
4453,-2.6191,-0.2182,2025,skincare,Skin T2,0.6173194723667019,cosme,3.67,skincare
4454,-2.5839,-0.0584,2025,skincare,Skin T2,0.8392119209955574,cosme,4.33,skincare
5362,3.2738,-0.676,2025,skincare,Skin T3,0.7061558667866903,cosme,4.33,skincare
5363,-1.3291,1.9215,2025,skincare,Skin T1,0.37174682790950775,cosme,3.67,skincare
5364,-2.3272,4.6498,2025,skincare,Skin T4,0.31694959255168764,cosme,5.0,skincare
5365,-1.4353,4.7031,2025,skincare,Skin T5,0.7489444737280019,cosme,4.33,skincare
5366,0.6118,4.172,2025,skincare,Skin T5,0.6992984766459522,cosme,3.67,skincare
5367,-1.3008,4.6756,2025,skincare,Skin T5,0.5807022582968475,cosme,5.0,skincare
5368,-2.4286,4.6451,2025,skincare,Skin T5,0.5065853542433887,cosme,5.0,skincare
5370,-3.1668,0.4822,2025,skincare,Skin T4,0.4158200782530973,cosme,3.67,skincare
5822,1.8808,-1.9529,2025,skincare,Skin T3,0.9548702735665207,cosme,3.0,skincare
5823,2.6396,-3.4468,2025,skincare,Skin T2,0.6785273706616418,cosme,5.0,skincare
5824,1.4271,-2.484,2025,skincare,Skin T2,0.7180440378467842,cosme,3.0,skincare
5825,-3.358,-0.0731,2025,skincare,Skin T2,0.5287799359504762,cosme,4.33,skincare
5826,1.42,-2.374,2025,skincare,Skin T2,0.8839057678518034,cosme,3.67,skincare
5827,3.0938,-3.3397,2025,skincare,Skin T2,0.6959993513284106,cosme,4.33,skincare
5828,1.5899,-2.9572,2025,skincare,Skin T3,0.4997857809653554,cosme,4.33,skincare
5829,-0.1617,-2.3616,2025,skincare,Skin T2,0.7236552519766821,cosme,4.33,skincare
5830,1.4196,-2.2255,2025,skincare,Skin T2,0.4725054819830954,cosme,4.33,skincare
5831,4.0017,7.5367,2025,skincare,Skin T2,0.3794629842400976,cosme,3.67,skincare
6601,-2.1479,4.7715,2025,skincare,Skin T5,0.483558871386602,cosme,3.0,skincare
6602,-0.4648,-4.5207,2025,skincare,Skin T4,0.5784921631421084,cosme,0.33,skincare
6603,-1.5046,4.234,2025,skincare,Skin T4,0.5801080183558005,cosme,4.33,skincare
6605,-2.0141,4.2274,2025,skincare,Skin T4,0.3647056921311337,cosme,5.0,skincare
6606,-0.8429,4.7446,2025,skincare,Skin T1,0.5522818596795215,cosme,4.33,skincare
6607,-1.7195,4.5668,2025,skincare,Skin T5,0.4143034421625229,cosme,4.33,skincare
6608,-2.7408,4.2094,2025,skincare,Skin T1,0.5500318081190667,cosme,3.67,skincare
6609,-2.3381,3.9672,2025,skincare,Skin T5,0.5146819260592436,cosme,3.67,skincare
6610,-1.3553,3.7607,2025,skincare,Skin T5,0.5084225495000347,cosme,3.67,skincare
6611,-0.7189,4.5586,2025,skincare,Skin T1,0.5739697090834956,cosme,4.33,skincare
6613,-0.895,3.0026,2025,skincare,Skin T5,0.6886634136970642,cosme,0.33,skincare
6615,-2.3697,4.7744,2025,skincare,Skin T5,0.6752221743652533,cosme,3.0,skincare
6617,-0.8486,4.5737,2025,skincare,Skin T4,0.4408143904535685,cosme,2.33,skincare
7636,-1.6325,3.6655,2025,skincare,Skin T5,0.513436546340751,cosme,3.0,skincare
8369,-0.3002,2.8342,2025,skincare,Skin T1,0.5050470892722732,cosme,2.33,skincare
8370,-0.5461,-0.3142,2025,skincare,Skin T5,0.47811235358522924,cosme,4.33,skincare
8371,0.8003,3.064,2025,skincare,Skin T1,0.7370930255569342,cosme,4.33,skincare
8372,2.111,4.0429,2025,skincare,Skin T1,0.48858996317080544,cosme,5.0,skincare
8373,2.2272,6.5474,2025,skincare,Skin T1,0.7927446700936874,cosme,3.67,skincare
8374,-2.1886,3.0932,2025,skincare,Skin T1,0.8846524166784736,cosme,3.67,skincare
8375,-0.32,6.1753,2025,skincare,Skin T2,0.5091322042653064,cosme,3.0,skincare
8376,1.9757,3.6056,2025,skincare,Skin T1,0.6821725542801038,cosme,5.0,skincare
8377,0.2311,3.1043,2025,skincare,Skin T1,0.4846002556046271,cosme,3.67,skincare
8378,2.0565,6.4859,2025,skincare,Skin T1,0.5834140688242895,cosme,3.67,skincare
8379,1.948,3.6864,2025,skincare,Skin T1,0.663769594975826,cosme,2.33,skincare
8381,2.4335,3.7773,2025,skincare,Skin T5,0.5641025849342342,cosme,4.33,skincare
8382,2.3224,6.5581,2025,skincare,Skin T1,0.52292773881078,cosme,3.67,skincare
8383,-3.3073,3.832,2025,skincare,Skin T1,0.6075714002591722,cosme,4.33,skincare
8384,2.3571,6.434,2025,skincare,Skin T1,0.5995078114075199,cosme,3.67,skincare
8386,-0.1915,-4.3665,2025,skincare,Skin T1,0.6475829058703432,cosme,5.0,skincare
8387,2.9574,-0.2433,2025,skincare,Skin T1,0.5727921629758256,cosme,5.0,skincare
8388,1.7042,3.153,2025,skincare,Skin T1,0.7211751723809469,cosme,3.0,skincare
8945,2.8933,6.5442,2025,skincare,Skin T4,0.586136053347122,cosme,5.0,skincare
8946,-1.488,-0.6865,2025,skincare,Skin T1,0.47543897622696885,cosme,4.33,skincare
8947,2.7746,7.6407,2025,skincare,Skin T4,0.6536414053930498,cosme,3.67,skincare
8948,1.3242,2.7148,2025,skincare,Skin T5,0.587576544882593,cosme,2.33,skincare
8949,1.2562,2.2703,2025,skincare,Skin T5,0.41986212155499525,cosme,0.33,skincare
8950,1.371,2.6008,2025,skincare,Skin T5,0.4787845284003007,cosme,3.67,skincare
8951,-1.5599,0.1609,2025,skincare,Skin T5,0.5479726887286777,cosme,3.67,skincare
8952,1.6435,2.7214,2025,skincare,Skin T5,0.8059826207430872,cosme,5.0,skincare
8953,0.8644,0.0621,2025,skincare,Skin T1,0.5311144401804078,cosme,3.67,skincare
8954,1.1213,1.6945,2025,skincare,Skin T5,0.44995260029524586,cosme,3.0,skincare
8955,0.2478,1.5692,2025,skincare,Skin T1,0.6218881587122136,cosme,4.33,skincare
8956,-0.737,-4.5892,2025,skincare,Skin T5,0.3900213848062677,cosme,5.0,skincare
8957,-0.8294,4.1107,2025,skincare,Skin T1,0.7332699108104861,cosme,3.0,skincare
8959,2.3962,3.7157,2025,skincare,Skin T5,0.340957969707776,cosme,3.0,skincare
8960,2.9317,7.6426,2025,skincare,Skin T4,0.5901120521025972,cosme,3.0,skincare
8961,4.2791,7.2174,2025,skincare,Skin T4,0.3815637527223426,cosme,3.67,skincare
8962,-1.3481,-0.5402,2025,skincare,Skin T5,0.4381452458006603,cosme,3.0,skincare
8963,3.2196,6.9987,2025,skincare,Skin T5,0.3977069696961455,cosme,3.0,skincare
9355,0.2806,1.3075,2025,skincare,Skin T5,0.33987108486091927,cosme,5.0,skincare
9357,1.2774,-0.0676,2025,skincare,Skin T5,0.4671467732719053,cosme,4.33,skincare
9358,-0.3595,2.2309,2025,skincare,Skin T3,0.4835090453483478,cosme,5.0,skincare
9359,0.0588,-0.1415,2025,skincare,Skin T1,0.6767600966442818,cosme,5.0,skincare
9360,-0.7326,-4.6441,2025,skincare,Skin T1,0.7337981848146743,cosme,4.33,skincare
9361,0.0662,3.2892,2025,skincare,Skin T1,0.7799683104448714,cosme,5.0,skincare
9362,1.0562,0.964,2025,skincare,Skin T1,0.5999996534806161,cosme,4.33,skincare
9363,0.4051,3.3247,2025,skincare,Skin T1,0.7316748754128922,cosme,4.33,skincare
10153,-3.4944,3.1986,2025,skincare,Skin T2,0.5740158537580844,cosme,5.0,skincare
10154,-0.5823,-2.1125,2025,skincare,Skin T2,0.7424060462545052,cosme,5.0,skincare
10155,-1.9712,0.6613,2025,skincare,Skin T2,0.42534878207438204,cosme,3.0,skincare
10156,-2.1114,1.0229,2025,skincare,Skin T2,0.9549031568555342,cosme,3.67,skincare
10157,-0.6054,-1.818,2025,skincare,Skin T2,0.5776841944674845,cosme,5.0,skincare
10158,-1.0977,-1.9927,2025,skincare,Skin T2,0.7465330144863317,cosme,4.33,skincare
10159,-3.6123,0.1898,2025,skincare,Skin T2,0.886288135226757,cosme,3.67,skincare
10160,-2.2095,-1.0867,2025,skincare,Skin T2,0.524015049022681,cosme,5.0,skincare
10161,-0.9061,-2.049,2025,skincare,Skin T2,0.7892686916371258,cosme,5.0,skincare
10162,1.9443,0.6941,2025,skincare,Skin T2,0.5777120736339107,cosme,3.67,skincare
10591,-2.9204,1.3775,2025,skincare,Skin T1,0.45686033742995985,cosme,3.0,skincare
10592,-0.547,4.2334,2025,skincare,Skin T1,0.6078336219588847,cosme,5.0,skincare
10593,-0.3757,-4.2473,2025,skincare,Skin T3,0.565396067648226,cosme,3.67,skincare
10594,-0.6163,1.2731,2025,skincare,Skin T5,0.549774093556605,cosme,5.0,skincare
10595,0.1414,3.9837,2025,skincare,Skin T1,0.6859630535564929,cosme,4.33,skincare
10598,-0.1758,3.1205,2025,skincare,Skin T1,0.698985632452307,cosme,3.67,skincare
10599,-2.3876,1.3351,2025,skincare,Skin T4,0.47084334130571553,cosme,4.33,skincare
10600,1.8803,3.4381,2025,skincare,Skin T1,0.4555502461879325,cosme,4.33,skincare
10601,0.6516,2.9945,2025,skincare,Skin T1,0.9352383502034992,cosme,2.33,skincare
10602,-0.0074,2.7149,2025,skincare,Skin T4,0.536762882176384,cosme,3.0,skincare
10603,2.2655,3.5,2025,skincare,Skin T1,0.5248352788102534,cosme,2.33,skincare
10604,3.298,-0.3019,2025,skincare,Skin T1,0.6169185097553274,cosme,4.33,skincare
10605,-2.0535,1.407,2025,skincare,Skin T4,0.46081340805108234,cosme,4.33,skincare
10606,0.3921,2.9154,2025,skincare,Skin T1,0.8157668169845853,cosme,5.0,skincare
10607,1.0958,1.0774,2025,skincare,Skin T1,0.6846019257307028,cosme,4.33,skincare
10608,0.6796,3.0138,2025,skincare,Skin T1,0.9383759132962349,cosme,4.33,skincare
10609,1.0933,0.1054,2025,skincare,Skin T5,0.43319675498028576,cosme,3.67,skincare
10610,-0.2452,2.3888,2025,skincare,Skin T1,0.5302650631250234,cosme,3.0,skincare
10611,0.7381,2.5276,2025,skincare,Skin T1,0.5249338854516029,cosme,4.33,skincare
10613,0.1625,3.2462,2025,skincare,Skin T1,0.5176159559048427,cosme,3.0,skincare
10614,4.219,7.2381,2025,skincare,Skin T4,0.43981938585594677,cosme,3.0,skincare
10615,2.4308,6.8484,2025,skincare,Skin T4,0.40426391154465113,cosme,3.67,skincare
10616,-1.2802,2.087,2025,skincare,Skin T5,0.8656031822928267,cosme,5.0,skincare
10619,3.3383,6.6866,2025,skincare,Skin T4,0.6520518821756127,cosme,3.67,skincare
10620,0.0576,2.6026,2025,skincare,Skin T1,0.4785203093817053,cosme,3.67,skincare
10862,-1.412,1.2824,2025,skincare,Skin T5,0.6182309264919837,cosme,3.0,skincare
11343,-0.2417,1.6202,2025,skincare,Skin T3,0.4923673306871975,cosme,3.0,skincare
11344,2.7721,2.9744,2025,skincare,Skin T4,0.5389642559143083,cosme,5.0,skincare
11345,0.678,1.781,2025,skincare,Skin T4,0.6890230030068961,cosme,5.0,skincare
11346,-0.1443,2.501,2025,skincare,Skin T4,0.5075436538088143,cosme,4.33,skincare
11347,-1.41,2.0134,2025,skincare,Skin T4,0.4541430276579461,cosme,3.0,skincare
11348,1.2285,2.1998,2025,skincare,Skin T5,0.38987114369994363,cosme,3.0,skincare
11349,-1.3247,2.0157,2025,skincare,Skin T4,0.642908098639508,cosme,3.67,skincare
11350,-0.2373,1.2341,2025,skincare,Skin T5,0.457942662960233,cosme,3.0,skincare
11351,1.6014,2.1369,2025,skincare,Skin T5,0.7368383410722402,cosme,3.67,skincare
11352,-1.3372,2.7102,2025,skincare,Skin T5,0.7853841085665503,cosme,3.67,skincare
12405,-0.0829,0.5308,2025,skincare,Skin T5,0.6899511858775352,cosme,4.33,skincare
12594,0.5003,-1.2697,2025,skincare,Skin T3,0.5905411945467419,cosme,2.33,skincare
12595,0.5352,-0.9049,2025,skincare,Skin T3,0.4830323754333762,cosme,3.0,skincare
12596,-0.1419,-0.8055,2025,skincare,Skin T5,0.5110663806133428,cosme,5.0,skincare
12597,0.5045,-1.1933,2025,skincare,Skin T5,0.5364732772686425,cosme,4.33,skincare
12598,0.3248,-1.0724,2025,skincare,Skin T3,0.6539600530399454,cosme,3.0,skincare
12599,0.3497,-1.0758,2025,skincare,Skin T3,0.6474679418178335,cosme,5.0,skincare
12600,0.3936,-1.1182,2025,skincare,Skin T5,0.41957845969066104,cosme,3.0,skincare
12602,-2.1424,0.5017,2025,skincare,Skin T3,0.8389465540528505,cosme,3.67,skincare
